# time,counter,data
2026-09-14 13:54:03.265666,42986,490877.0,1365482.0
2026-09-14 13:54:03.277669,42987,490889.0,1370221.0
2026-09-14 13:54:03.288685,42988,490900.0,1360487.0
2026-09-14 13:54:03.300622,42989,490912.0,1340904.0
2026-09-14 13:54:03.311676,42990,490923.0,1322535.0
2026-09-14 13:54:03.322694,42991,490934.0,1318830.0
2026-09-14 13:54:03.334617,42992,490946.0,1328878.0
2026-09-14 13:54:03.345697,42993,490957.0,1344603.0
2026-09-14 13:54:03.357619,42994,490969.0,1362206.0
2026-09-14 13:54:03.368619,42995,490980.0,1368026.0
2026-09-14 13:54:03.380619,42996,490992.0,1360083.0
2026-09-14 13:54:03.391631,42997,491003.0,1340054.0
2026-09-14 13:54:03.402665,42998,491014.0,1322291.0
2026-09-14 13:54:03.414661,42999,491026.0,1317035.0
2026-09-14 13:54:03.425656,43000,491037.0,1326910.0
2026-09-14 13:54:03.437538,43001,491049.0,1347262.0
2026-09-14 13:54:03.448567,43002,491060.0,1363059.0
2026-09-14 13:54:03.460558,43003,491071.0,1366949.0
2026-09-14 13:54:03.471760,43004,491083.0,1358168.0
2026-09-14 13:54:03.482652,43005,491094.0,1339598.0
2026-09-14 13:54:03.494652,43006,491106.0,1324700.0
2026-09-14 13:54:03.505554,43007,491117.0,1319438.0
2026-09-14 13:54:03.517573,43008,491129.0,1329972.0
2026-09-14 13:54:03.528646,43009,491140.0,1347751.0
2026-09-14 13:54:03.539675,43010,491151.0,1363626.0
2026-09-14 13:54:03.551615,43011,491163.0,1369351.0
2026-09-14 13:54:03.562685,43012,491174.0,1356865.0
2026-09-14 13:54:03.574627,43013,491186.0,1337755.0
2026-09-14 13:54:03.585625,43014,491197.0,1324406.0
2026-09-14 13:54:03.597597,43015,491209.0,1319802.0
2026-09-14 13:54:03.608636,43016,491220.0,1329787.0
2026-09-14 13:54:03.619751,43017,491231.0,1346305.0
2026-09-14 13:54:03.631625,43018,491243.0,1361500.0
2026-09-14 13:54:03.642654,43019,491254.0,1367431.0
2026-09-14 13:54:03.654592,43020,491266.0,1358889.0
2026-09-14 13:54:03.665696,43021,491277.0,1337999.0
2026-09-14 13:54:03.676683,43022,491288.0,1322521.0
2026-09-14 13:54:03.688640,43023,491300.0,1317343.0
2026-09-14 13:54:03.699648,43024,491311.0,1327215.0
2026-09-14 13:54:03.711618,43025,491323.0,1348253.0
2026-09-14 13:54:03.722688,43026,491334.0,1363500.0
2026-09-14 13:54:03.734580,43027,491346.0,1365815.0
2026-09-14 13:54:03.745531,43028,491357.0,1355787.0
2026-09-14 13:54:03.756678,43029,491368.0,1338476.0
2026-09-14 13:54:03.768631,43030,491380.0,1322476.0
2026-09-14 13:54:03.779635,43031,491391.0,1319549.0
2026-09-14 13:54:03.791630,43032,491403.0,1328361.0
2026-09-14 13:54:03.802629,43033,491414.0,1346017.0
2026-09-14 13:54:03.814593,43034,491426.0,1362536.0
2026-09-14 13:54:03.825648,43035,491437.0,1365775.0
2026-09-14 13:54:03.836662,43036,491448.0,1355836.0
2026-09-14 13:54:03.848621,43037,491460.0,1339107.0
2026-09-14 13:54:03.859640,43038,491471.0,1324470.0
2026-09-14 13:54:03.871608,43039,491483.0,1320528.0
2026-09-14 13:54:03.882646,43040,491494.0,1332351.0
2026-09-14 13:54:03.893589,43041,491505.0,1350029.0
2026-09-14 13:54:03.905598,43042,491517.0,1363125.0
2026-09-14 13:54:03.916637,43043,491528.0,1366070.0
2026-09-14 13:54:03.928605,43044,491540.0,1356090.0
2026-09-14 13:54:03.939664,43045,491551.0,1335737.0
2026-09-14 13:54:03.951568,43046,491563.0,1322654.0
2026-09-14 13:54:03.962602,43047,491574.0,1319643.0
2026-09-14 13:54:03.973655,43048,491585.0,1328945.0
2026-09-14 13:54:03.985668,43049,491597.0,1346948.0
2026-09-14 13:54:03.996682,43050,491608.0,1363968.0
2026-09-14 13:54:04.008652,43051,491620.0,1368026.0
2026-09-14 13:54:04.019648,43052,491631.0,1356550.0
2026-09-14 13:54:04.031612,43053,491643.0,1336938.0
2026-09-14 13:54:04.042702,43054,491654.0,1321161.0
2026-09-14 13:54:04.053598,43055,491665.0,1319523.0
2026-09-14 13:54:04.065560,43056,491677.0,1328478.0
2026-09-14 13:54:04.076661,43057,491688.0,1347196.0
2026-09-14 13:54:04.088642,43058,491700.0,1362144.0
2026-09-14 13:54:04.099636,43059,491711.0,1365737.0
2026-09-14 13:54:04.110583,43060,491722.0,1356648.0
2026-09-14 13:54:04.122620,43061,491734.0,1338891.0
2026-09-14 13:54:04.133634,43062,491745.0,1325122.0
2026-09-14 13:54:04.145598,43063,491757.0,1322107.0
2026-09-14 13:54:04.156644,43064,491768.0,1331587.0
2026-09-14 13:54:04.168604,43065,491780.0,1349230.0
2026-09-14 13:54:04.179676,43066,491791.0,1362593.0
2026-09-14 13:54:04.190725,43067,491802.0,1365012.0
2026-09-14 13:54:04.202624,43068,491814.0,1353372.0
2026-09-14 13:54:04.213745,43069,491825.0,1339062.0
2026-09-14 13:54:04.225631,43070,491837.0,1326893.0
2026-09-14 13:54:04.236667,43071,491848.0,1321950.0
2026-09-14 13:54:04.248636,43072,491860.0,1333517.0
2026-09-14 13:54:04.259611,43073,491871.0,1351462.0
2026-09-14 13:54:04.270677,43074,491882.0,1363449.0
2026-09-14 13:54:04.282623,43075,491894.0,1365460.0
2026-09-14 13:54:04.293661,43076,491905.0,1355312.0
2026-09-14 13:54:04.305626,43077,491917.0,1337702.0
2026-09-14 13:54:04.316653,43078,491928.0,1324564.0
2026-09-14 13:54:04.327549,43079,491939.0,1321482.0
2026-09-14 13:54:04.339608,43080,491951.0,1332005.0
2026-09-14 13:54:04.350672,43081,491962.0,1347702.0
2026-09-14 13:54:04.362632,43082,491974.0,1361396.0
2026-09-14 13:54:04.373627,43083,491985.0,1361910.0
2026-09-14 13:54:04.385594,43084,491997.0,1351761.0
2026-09-14 13:54:04.396670,43085,492008.0,1338657.0
2026-09-14 13:54:04.407686,43086,492019.0,1324276.0
2026-09-14 13:54:04.419615,43087,492031.0,1320313.0
2026-09-14 13:54:04.430637,43088,492042.0,1332991.0
2026-09-14 13:54:04.442572,43089,492054.0,1348867.0
2026-09-14 13:54:04.453640,43090,492065.0,1363873.0
2026-09-14 13:54:04.465585,43091,492077.0,1367638.0
2026-09-14 13:54:04.476618,43092,492088.0,1356923.0
2026-09-14 13:54:04.487684,43093,492099.0,1338939.0
2026-09-14 13:54:04.499664,43094,492111.0,1322661.0
2026-09-14 13:54:04.510618,43095,492122.0,1321041.0
2026-09-14 13:54:04.522518,43096,492134.0,1333228.0
2026-09-14 13:54:04.533652,43097,492145.0,1350702.0
2026-09-14 13:54:04.544676,43098,492156.0,1363481.0
2026-09-14 13:54:04.556621,43099,492168.0,1363571.0
2026-09-14 13:54:04.567624,43100,492179.0,1351195.0
2026-09-14 13:54:04.579626,43101,492191.0,1335590.0
2026-09-14 13:54:04.590667,43102,492202.0,1324920.0
2026-09-14 13:54:04.602526,43103,492214.0,1323244.0
2026-09-14 13:54:04.613602,43104,492225.0,1334890.0
2026-09-14 13:54:04.624660,43105,492236.0,1350966.0
2026-09-14 13:54:04.636604,43106,492248.0,1361260.0
2026-09-14 13:54:04.647719,43107,492259.0,1362468.0
2026-09-14 13:54:04.659631,43108,492271.0,1353563.0
2026-09-14 13:54:04.670554,43109,492282.0,1334890.0
2026-09-14 13:54:04.682589,43110,492294.0,1321540.0
2026-09-14 13:54:04.693603,43111,492305.0,1320254.0
2026-09-14 13:54:04.704685,43112,492316.0,1333538.0
2026-09-14 13:54:04.716600,43113,492328.0,1351980.0
2026-09-14 13:54:04.727633,43114,492339.0,1363212.0
2026-09-14 13:54:04.739601,43115,492351.0,1361419.0
2026-09-14 13:54:04.750624,43116,492362.0,1350453.0
2026-09-14 13:54:04.761697,43117,492373.0,1332663.0
2026-09-14 13:54:04.773542,43118,492385.0,1321601.0
2026-09-14 13:54:04.784647,43119,492396.0,1322969.0
2026-09-14 13:54:04.796586,43120,492408.0,1336099.0
2026-09-14 13:54:04.807649,43121,492419.0,1353319.0
2026-09-14 13:54:04.819578,43122,492431.0,1364405.0
2026-09-14 13:54:04.830531,43123,492442.0,1363605.0
2026-09-14 13:54:04.841704,43124,492453.0,1351061.0
2026-09-14 13:54:04.853623,43125,492465.0,1336234.0
2026-09-14 13:54:04.864666,43126,492476.0,1325323.0
2026-09-14 13:54:04.876634,43127,492488.0,1324911.0
2026-09-14 13:54:04.887700,43128,492499.0,1335559.0
2026-09-14 13:54:04.898690,43129,492510.0,1354263.0
2026-09-14 13:54:04.910614,43130,492522.0,1365175.0
2026-09-14 13:54:04.921672,43131,492533.0,1362857.0
2026-09-14 13:54:04.933605,43132,492545.0,1350343.0
2026-09-14 13:54:04.944612,43133,492556.0,1335555.0
2026-09-14 13:54:04.956603,43134,492568.0,1325345.0
2026-09-14 13:54:04.967627,43135,492579.0,1323896.0
2026-09-14 13:54:04.978651,43136,492590.0,1333120.0
2026-09-14 13:54:04.990522,43137,492602.0,1350434.0
2026-09-14 13:54:05.001635,43138,492613.0,1361224.0
2026-09-14 13:54:05.013586,43139,492625.0,1361798.0
2026-09-14 13:54:05.024580,43140,492636.0,1352756.0
2026-09-14 13:54:05.036565,43141,492648.0,1336330.0
2026-09-14 13:54:05.047624,43142,492659.0,1324837.0
2026-09-14 13:54:05.058672,43143,492670.0,1324182.0
2026-09-14 13:54:05.070634,43144,492682.0,1336231.0
2026-09-14 13:54:05.081549,43145,492693.0,1352106.0
2026-09-14 13:54:05.093594,43146,492705.0,1360840.0
2026-09-14 13:54:05.104634,43147,492716.0,1358358.0
2026-09-14 13:54:05.115673,43148,492727.0,1348883.0
2026-09-14 13:54:05.127611,43149,492739.0,1335131.0
2026-09-14 13:54:05.138630,43150,492750.0,1325813.0
2026-09-14 13:54:05.150631,43151,492762.0,1325278.0
2026-09-14 13:54:05.161620,43152,492773.0,1336944.0
2026-09-14 13:54:05.173623,43153,492785.0,1354256.0
2026-09-14 13:54:05.184626,43154,492796.0,1365989.0
2026-09-14 13:54:05.195634,43155,492807.0,1363542.0
2026-09-14 13:54:05.207634,43156,492819.0,1351934.0
2026-09-14 13:54:05.218652,43157,492830.0,1336263.0
2026-09-14 13:54:05.230640,43158,492842.0,1323643.0
2026-09-14 13:54:05.241622,43159,492853.0,1320523.0
2026-09-14 13:54:05.253607,43160,492865.0,1336808.0
2026-09-14 13:54:05.264656,43161,492876.0,1354556.0
2026-09-14 13:54:05.275665,43162,492887.0,1363070.0
2026-09-14 13:54:05.287638,43163,492899.0,1362519.0
2026-09-14 13:54:05.298647,43164,492910.0,1348076.0
2026-09-14 13:54:05.310599,43165,492922.0,1331795.0
2026-09-14 13:54:05.321638,43166,492933.0,1320504.0
2026-09-14 13:54:05.332699,43167,492944.0,1323648.0
2026-09-14 13:54:05.344526,43168,492956.0,1335465.0
2026-09-14 13:54:05.355693,43169,492967.0,1350308.0
2026-09-14 13:54:05.367589,43170,492979.0,1361499.0
2026-09-14 13:54:05.378527,43171,492990.0,1360041.0
2026-09-14 13:54:05.390570,43172,493002.0,1347450.0
2026-09-14 13:54:05.401623,43173,493013.0,1334552.0
2026-09-14 13:54:05.412657,43174,493024.0,1322815.0
2026-09-14 13:54:05.424602,43175,493036.0,1322811.0
2026-09-14 13:54:05.435648,43176,493047.0,1334438.0
2026-09-14 13:54:05.447635,43177,493059.0,1350640.0
2026-09-14 13:54:05.458627,43178,493070.0,1360959.0
2026-09-14 13:54:05.470581,43179,493082.0,1358759.0
2026-09-14 13:54:05.481650,43180,493093.0,1348501.0
2026-09-14 13:54:05.492672,43181,493104.0,1334207.0
2026-09-14 13:54:05.504634,43182,493116.0,1324021.0
2026-09-14 13:54:05.515617,43183,493127.0,1324659.0
2026-09-14 13:54:05.527604,43184,493139.0,1336297.0
2026-09-14 13:54:05.538642,43185,493150.0,1351613.0
2026-09-14 13:54:05.549687,43186,493161.0,1359888.0
2026-09-14 13:54:05.561586,43187,493173.0,1358820.0
2026-09-14 13:54:05.572653,43188,493184.0,1347215.0
2026-09-14 13:54:05.584604,43189,493196.0,1333198.0
2026-09-14 13:54:05.595608,43190,493207.0,1324021.0
2026-09-14 13:54:05.607523,43191,493219.0,1325888.0
2026-09-14 13:54:05.618637,43192,493230.0,1337984.0
2026-09-14 13:54:05.629661,43193,493241.0,1351144.0
2026-09-14 13:54:05.641535,43194,493253.0,1361632.0
2026-09-14 13:54:05.652656,43195,493264.0,1360717.0
2026-09-14 13:54:05.664635,43196,493276.0,1349320.0
2026-09-14 13:54:05.675546,43197,493287.0,1335095.0
2026-09-14 13:54:05.686683,43198,493299.0,1326269.0
2026-09-14 13:54:05.698530,43199,493310.0,1328742.0
2026-09-14 13:54:05.709641,43200,493321.0,1339120.0
2026-09-14 13:54:05.721597,43201,493333.0,1354994.0
2026-09-14 13:54:05.732582,43202,493344.0,1364784.0
2026-09-14 13:54:05.744569,43203,493356.0,1360269.0
2026-09-14 13:54:05.755684,43204,493367.0,1348321.0
2026-09-14 13:54:05.766704,43205,493378.0,1336226.0
2026-09-14 13:54:05.778613,43206,493390.0,1325210.0
2026-09-14 13:54:05.789670,43207,493401.0,1327162.0
2026-09-14 13:54:05.801611,43208,493413.0,1339305.0
2026-09-14 13:54:05.812672,43209,493424.0,1353767.0
2026-09-14 13:54:05.824568,43210,493436.0,1361129.0
2026-09-14 13:54:05.835599,43211,493447.0,1358765.0
2026-09-14 13:54:05.846644,43212,493458.0,1347317.0
2026-09-14 13:54:05.858620,43213,493470.0,1333597.0
2026-09-14 13:54:05.869620,43214,493481.0,1327095.0
2026-09-14 13:54:05.881614,43215,493493.0,1328896.0
2026-09-14 13:54:05.892611,43216,493504.0,1336345.0
2026-09-14 13:54:05.904577,43217,493516.0,1349619.0
2026-09-14 13:54:05.915651,43218,493527.0,1360648.0
2026-09-14 13:54:05.926627,43219,493538.0,1357796.0
2026-09-14 13:54:05.938577,43220,493550.0,1347528.0
2026-09-14 13:54:05.949647,43221,493561.0,1333216.0
2026-09-14 13:54:05.961595,43222,493573.0,1325137.0
2026-09-14 13:54:05.972550,43223,493584.0,1329702.0
2026-09-14 13:54:05.983648,43224,493595.0,1341692.0
2026-09-14 13:54:05.995602,43225,493607.0,1352351.0
2026-09-14 13:54:06.006704,43226,493618.0,1360589.0
2026-09-14 13:54:06.018596,43227,493630.0,1359190.0
2026-09-14 13:54:06.029561,43228,493641.0,1347180.0
2026-09-14 13:54:06.041576,43229,493653.0,1333802.0
2026-09-14 13:54:06.052605,43230,493664.0,1325753.0
2026-09-14 13:54:06.063565,43231,493675.0,1328269.0
2026-09-14 13:54:06.075603,43232,493687.0,1342483.0
2026-09-14 13:54:06.086639,43233,493698.0,1354502.0
2026-09-14 13:54:06.098609,43234,493710.0,1362383.0
2026-09-14 13:54:06.109637,43235,493721.0,1359015.0
2026-09-14 13:54:06.120670,43236,493733.0,1348531.0
2026-09-14 13:54:06.132624,43237,493744.0,1335109.0
2026-09-14 13:54:06.143606,43238,493755.0,1326538.0
2026-09-14 13:54:06.155619,43239,493767.0,1328629.0
2026-09-14 13:54:06.166636,43240,493778.0,1339655.0
2026-09-14 13:54:06.178607,43241,493790.0,1352079.0
2026-09-14 13:54:06.189590,43242,493801.0,1357475.0
2026-09-14 13:54:06.200623,43243,493812.0,1357627.0
2026-09-14 13:54:06.212613,43244,493824.0,1347582.0
2026-09-14 13:54:06.223563,43245,493835.0,1334505.0
2026-09-14 13:54:06.235660,43246,493847.0,1326271.0
2026-09-14 13:54:06.246655,43247,493858.0,1328059.0
2026-09-14 13:54:06.258499,43248,493870.0,1337706.0
2026-09-14 13:54:06.269593,43249,493881.0,1352041.0
2026-09-14 13:54:06.280649,43250,493892.0,1359925.0
2026-09-14 13:54:06.292514,43251,493904.0,1358646.0
2026-09-14 13:54:06.303668,43252,493915.0,1346482.0
2026-09-14 13:54:06.315534,43253,493927.0,1330584.0
2026-09-14 13:54:06.326629,43254,493938.0,1324311.0
2026-09-14 13:54:06.337671,43255,493950.0,1327638.0
2026-09-14 13:54:06.349635,43256,493961.0,1340557.0
2026-09-14 13:54:06.360642,43257,493972.0,1353610.0
2026-09-14 13:54:06.372605,43258,493984.0,1360215.0
2026-09-14 13:54:06.383636,43259,493995.0,1354946.0
2026-09-14 13:54:06.395627,43260,494007.0,1344631.0
2026-09-14 13:54:06.406613,43261,494018.0,1333901.0
2026-09-14 13:54:06.417579,43262,494029.0,1325908.0
2026-09-14 13:54:06.429637,43263,494041.0,1328530.0
2026-09-14 13:54:06.440556,43264,494052.0,1341056.0
2026-09-14 13:54:06.452616,43265,494064.0,1353122.0
2026-09-14 13:54:06.463650,43266,494075.0,1360120.0
2026-09-14 13:54:06.475577,43267,494087.0,1357024.0
2026-09-14 13:54:06.486644,43268,494098.0,1344571.0
2026-09-14 13:54:06.497651,43269,494109.0,1331463.0
2026-09-14 13:54:06.509601,43270,494121.0,1323663.0
2026-09-14 13:54:06.520640,43271,494132.0,1328364.0
2026-09-14 13:54:06.532509,43272,494144.0,1341147.0
2026-09-14 13:54:06.543658,43273,494155.0,1352218.0
2026-09-14 13:54:06.554651,43274,494167.0,1359673.0
2026-09-14 13:54:06.566610,43275,494178.0,1355295.0
2026-09-14 13:54:06.577653,43276,494189.0,1342211.0
2026-09-14 13:54:06.589648,43277,494201.0,1329433.0
2026-09-14 13:54:06.600555,43278,494212.0,1325227.0
2026-09-14 13:54:06.612597,43279,494224.0,1328707.0
2026-09-14 13:54:06.623618,43280,494235.0,1341627.0
2026-09-14 13:54:06.634655,43281,494246.0,1355140.0
2026-09-14 13:54:06.646603,43282,494258.0,1359911.0
2026-09-14 13:54:06.657629,43283,494269.0,1357199.0
2026-09-14 13:54:06.669616,43284,494281.0,1345629.0
2026-09-14 13:54:06.680622,43285,494292.0,1332457.0
2026-09-14 13:54:06.692601,43286,494304.0,1326000.0
2026-09-14 13:54:06.703587,43287,494315.0,1330841.0
2026-09-14 13:54:06.714630,43288,494326.0,1341330.0
2026-09-14 13:54:06.726648,43289,494338.0,1353501.0
2026-09-14 13:54:06.737608,43290,494349.0,1357767.0
2026-09-14 13:54:06.749578,43291,494361.0,1354614.0
2026-09-14 13:54:06.760612,43292,494372.0,1344557.0
2026-09-14 13:54:06.771656,43293,494384.0,1332603.0
2026-09-14 13:54:06.783532,43294,494395.0,1326862.0
2026-09-14 13:54:06.794673,43295,494406.0,1329579.0
2026-09-14 13:54:06.806534,43296,494418.0,1340797.0
2026-09-14 13:54:06.817612,43297,494429.0,1355411.0
2026-09-14 13:54:06.829585,43298,494441.0,1364342.0
2026-09-14 13:54:06.840616,43299,494452.0,1358853.0
2026-09-14 13:54:06.851706,43300,494463.0,1345167.0
2026-09-14 13:54:06.863598,43301,494475.0,1330328.0
2026-09-14 13:54:06.874565,43302,494486.0,1325694.0
2026-09-14 13:54:06.886575,43303,494498.0,1330383.0
2026-09-14 13:54:06.897607,43304,494509.0,1341046.0
2026-09-14 13:54:06.909638,43305,494521.0,1353749.0
2026-09-14 13:54:06.920579,43306,494532.0,1359366.0
2026-09-14 13:54:06.931637,43307,494543.0,1356130.0
2026-09-14 13:54:06.943640,43308,494555.0,1343196.0
2026-09-14 13:54:06.954626,43309,494566.0,1334561.0
2026-09-14 13:54:06.966586,43310,494578.0,1329393.0
2026-09-14 13:54:06.977627,43311,494589.0,1332410.0
2026-09-14 13:54:06.988666,43312,494601.0,1345220.0
2026-09-14 13:54:07.000583,43313,494612.0,1357480.0
2026-09-14 13:54:07.011630,43314,494623.0,1362804.0
2026-09-14 13:54:07.023562,43315,494635.0,1355223.0
2026-09-14 13:54:07.034652,43316,494646.0,1343306.0
2026-09-14 13:54:07.046550,43317,494658.0,1331220.0
2026-09-14 13:54:07.057582,43318,494669.0,1325157.0
2026-09-14 13:54:07.068618,43319,494680.0,1331149.0
2026-09-14 13:54:07.080540,43320,494692.0,1340872.0
2026-09-14 13:54:07.091612,43321,494703.0,1351056.0
2026-09-14 13:54:07.103582,43322,494715.0,1357012.0
2026-09-14 13:54:07.114592,43323,494726.0,1355527.0
2026-09-14 13:54:07.125561,43324,494738.0,1344422.0
2026-09-14 13:54:07.137582,43325,494749.0,1332345.0
2026-09-14 13:54:07.148629,43326,494760.0,1325649.0
2026-09-14 13:54:07.160579,43327,494772.0,1330134.0
2026-09-14 13:54:07.171656,43328,494783.0,1340448.0
2026-09-14 13:54:07.183633,43329,494795.0,1353438.0
2026-09-14 13:54:07.194591,43330,494806.0,1357542.0
2026-09-14 13:54:07.205627,43331,494818.0,1353184.0
2026-09-14 13:54:07.217632,43332,494829.0,1341903.0
2026-09-14 13:54:07.228647,43333,494840.0,1332134.0
2026-09-14 13:54:07.240623,43334,494852.0,1327897.0
2026-09-14 13:54:07.251631,43335,494863.0,1328892.0
2026-09-14 13:54:07.263541,43336,494875.0,1340995.0
2026-09-14 13:54:07.274601,43337,494886.0,1353203.0
2026-09-14 13:54:07.285626,43338,494897.0,1357808.0
2026-09-14 13:54:07.297653,43339,494909.0,1354253.0
2026-09-14 13:54:07.308617,43340,494920.0,1344133.0
2026-09-14 13:54:07.320584,43341,494932.0,1332405.0
2026-09-14 13:54:07.331627,43342,494943.0,1327281.0
2026-09-14 13:54:07.343590,43343,494955.0,1333087.0
2026-09-14 13:54:07.354621,43344,494966.0,1343139.0
2026-09-14 13:54:07.365638,43345,494977.0,1351077.0
2026-09-14 13:54:07.377513,43346,494989.0,1356727.0
2026-09-14 13:54:07.388537,43347,495000.0,1355754.0
2026-09-14 13:54:07.400579,43348,495012.0,1344024.0
2026-09-14 13:54:07.411562,43349,495023.0,1331198.0
2026-09-14 13:54:07.422596,43350,495035.0,1328107.0
2026-09-14 13:54:07.434610,43351,495046.0,1334583.0
2026-09-14 13:54:07.445665,43352,495057.0,1345156.0
2026-09-14 13:54:07.457579,43353,495069.0,1354985.0
2026-09-14 13:54:07.468662,43354,495080.0,1356788.0
2026-09-14 13:54:07.480578,43355,495092.0,1350973.0
2026-09-14 13:54:07.491605,43356,495103.0,1340378.0
2026-09-14 13:54:07.502645,43357,495114.0,1329402.0
2026-09-14 13:54:07.514609,43358,495126.0,1325772.0
2026-09-14 13:54:07.525668,43359,495137.0,1331597.0
2026-09-14 13:54:07.537578,43360,495149.0,1346300.0
2026-09-14 13:54:07.548660,43361,495160.0,1353871.0
2026-09-14 13:54:07.560544,43362,495172.0,1359399.0
2026-09-14 13:54:07.571563,43363,495183.0,1354528.0
2026-09-14 13:54:07.582656,43364,495194.0,1343829.0
2026-09-14 13:54:07.594609,43365,495206.0,1331308.0
2026-09-14 13:54:07.605634,43366,495217.0,1328650.0
2026-09-14 13:54:07.617607,43367,495229.0,1333848.0
2026-09-14 13:54:07.628563,43368,495240.0,1343081.0
2026-09-14 13:54:07.639672,43369,495252.0,1355380.0
2026-09-14 13:54:07.651585,43370,495263.0,1359976.0
2026-09-14 13:54:07.662651,43371,495274.0,1354979.0
2026-09-14 13:54:07.674593,43372,495286.0,1341539.0
2026-09-14 13:54:07.685647,43373,495297.0,1330307.0
2026-09-14 13:54:07.697620,43374,495309.0,1327570.0
2026-09-14 13:54:07.708587,43375,495320.0,1330757.0
2026-09-14 13:54:07.719640,43376,495331.0,1341865.0
2026-09-14 13:54:07.731602,43377,495343.0,1353122.0
2026-09-14 13:54:07.742644,43378,495354.0,1360248.0
2026-09-14 13:54:07.754590,43379,495366.0,1352502.0
2026-09-14 13:54:07.765680,43380,495377.0,1339050.0
2026-09-14 13:54:07.776725,43381,495389.0,1330721.0
2026-09-14 13:54:07.788567,43382,495400.0,1326032.0
2026-09-14 13:54:07.799676,43383,495411.0,1330928.0
2026-09-14 13:54:07.811584,43384,495423.0,1342908.0
2026-09-14 13:54:07.822670,43385,495434.0,1353282.0
2026-09-14 13:54:07.834563,43386,495446.0,1357714.0
2026-09-14 13:54:07.845628,43387,495457.0,1351869.0
2026-09-14 13:54:07.856668,43388,495469.0,1337771.0
2026-09-14 13:54:07.868646,43389,495480.0,1329330.0
2026-09-14 13:54:07.879548,43390,495491.0,1327975.0
2026-09-14 13:54:07.891596,43391,495503.0,1332465.0
2026-09-14 13:54:07.902594,43392,495514.0,1344462.0
2026-09-14 13:54:07.914570,43393,495526.0,1353340.0
2026-09-14 13:54:07.925640,43394,495537.0,1358318.0
2026-09-14 13:54:07.936659,43395,495548.0,1353651.0
2026-09-14 13:54:07.948623,43396,495560.0,1341470.0
2026-09-14 13:54:07.959542,43397,495571.0,1330887.0
2026-09-14 13:54:07.971644,43398,495583.0,1327004.0
2026-09-14 13:54:07.982511,43399,495594.0,1329754.0
2026-09-14 13:54:07.993662,43400,495606.0,1341858.0
2026-09-14 13:54:08.005587,43401,495617.0,1355611.0
2026-09-14 13:54:08.016598,43402,495628.0,1357613.0
2026-09-14 13:54:08.028610,43403,495640.0,1350422.0
2026-09-14 13:54:08.039553,43404,495651.0,1341069.0
2026-09-14 13:54:08.051545,43405,495663.0,1329202.0
2026-09-14 13:54:08.062587,43406,495674.0,1328137.0
2026-09-14 13:54:08.073568,43407,495686.0,1334703.0
2026-09-14 13:54:08.085584,43408,495697.0,1344050.0
2026-09-14 13:54:08.096551,43409,495708.0,1355814.0
2026-09-14 13:54:08.108546,43410,495720.0,1357709.0
2026-09-14 13:54:08.119599,43411,495731.0,1352063.0
2026-09-14 13:54:08.130587,43412,495743.0,1342067.0
2026-09-14 13:54:08.142540,43413,495754.0,1332656.0
2026-09-14 13:54:08.153627,43414,495765.0,1330018.0
2026-09-14 13:54:08.165603,43415,495777.0,1335865.0
2026-09-14 13:54:08.176640,43416,495788.0,1347177.0
2026-09-14 13:54:08.188570,43417,495800.0,1355441.0
2026-09-14 13:54:08.199601,43418,495811.0,1356741.0
2026-09-14 13:54:08.210630,43419,495823.0,1350386.0
2026-09-14 13:54:08.222625,43420,495834.0,1339511.0
2026-09-14 13:54:08.233532,43421,495845.0,1333411.0
2026-09-14 13:54:08.245581,43422,495857.0,1331967.0
2026-09-14 13:54:08.256654,43423,495868.0,1335040.0
2026-09-14 13:54:08.268557,43424,495880.0,1343568.0
2026-09-14 13:54:08.279609,43425,495891.0,1354031.0
2026-09-14 13:54:08.290573,43426,495902.0,1356323.0
2026-09-14 13:54:08.302632,43427,495914.0,1350307.0
2026-09-14 13:54:08.313634,43428,495925.0,1338534.0
2026-09-14 13:54:08.325616,43429,495937.0,1329146.0
2026-09-14 13:54:08.336632,43430,495948.0,1328756.0
2026-09-14 13:54:08.347635,43431,495960.0,1335137.0
2026-09-14 13:54:08.359534,43432,495971.0,1347073.0
2026-09-14 13:54:08.370618,43433,495982.0,1357828.0
2026-09-14 13:54:08.382618,43434,495994.0,1358571.0
2026-09-14 13:54:08.393627,43435,496005.0,1353359.0
2026-09-14 13:54:08.405593,43436,496017.0,1340325.0
2026-09-14 13:54:08.416657,43437,496028.0,1329176.0
2026-09-14 13:54:08.427667,43438,496040.0,1328991.0
2026-09-14 13:54:08.439572,43439,496051.0,1335269.0
2026-09-14 13:54:08.450635,43440,496062.0,1345719.0
2026-09-14 13:54:08.462493,43441,496074.0,1354831.0
2026-09-14 13:54:08.473656,43442,496085.0,1357515.0
2026-09-14 13:54:08.485568,43443,496097.0,1350942.0
2026-09-14 13:54:08.496593,43444,496108.0,1338426.0
2026-09-14 13:54:08.507653,43445,496119.0,1330629.0
2026-09-14 13:54:08.519600,43446,496131.0,1329262.0
2026-09-14 13:54:08.530577,43447,496142.0,1332852.0
2026-09-14 13:54:08.542586,43448,496154.0,1345582.0
2026-09-14 13:54:08.553598,43449,496165.0,1354603.0
2026-09-14 13:54:08.564657,43450,496177.0,1357670.0
2026-09-14 13:54:08.576615,43451,496188.0,1351874.0
