"Time (s)"	"Acceleration x (m/s^2)"	"Acceleration y (m/s^2)"	"Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
5.375372887E1	-1.669178925E0	2.089654541E-1	9.508526917E0	9.656185011E0
5.376369287E1	-2.012415161E0	2.201921082E-1	9.693392487E0	9.902532870E0
5.377365588E1	-1.723815308E0	2.101629639E-1	9.517508240E0	9.674640602E0
5.378361987E1	-2.001338196E0	2.176473999E-1	9.668993225E0	9.876343197E0
5.379358287E1	-1.768272858E0	1.951940918E-1	9.529633026E0	9.694266101E0
5.380354687E1	-1.937870178E0	1.808239746E-1	9.705068207E0	9.898302230E0
5.381351087E1	-1.834884338E0	1.776805115E-1	9.435029755E0	9.613436294E0
5.382347387E1	-1.906734924E0	1.992356873E-1	9.690548401E0	9.878363288E0
5.383343787E1	-1.862127686E0	2.104623413E-1	9.476792908E0	9.660301120E0
5.384340087E1	-1.834884338E0	2.350112915E-1	9.734856262E0	9.909059354E0
5.385336487E1	-1.935624847E0	1.823208618E-1	9.519154816E0	9.715667391E0
5.386332787E1	-1.801653442E0	2.198927307E-1	9.694440308E0	9.862884001E0
5.387329188E1	-1.968706055E0	1.886077881E-1	9.526489563E0	9.729613549E0
5.388325587E1	-1.692680054E0	1.848655701E-1	9.641001434E0	9.790211933E0
5.389321887E1	-2.049837341E0	1.944456482E-1	9.602531433E0	9.820807103E0
5.390318287E1	-1.691332855E0	2.242337036E-1	9.641300812E0	9.791096411E0
5.391314587E1	-2.050735474E0	2.246827698E-1	9.544152832E0	9.764571246E0
5.392310987E1	-1.659748535E0	2.186952209E-1	9.580976257E0	9.726134836E0
5.393307387E1	-2.054926758E0	1.998344421E-1	9.589358826E0	9.809100900E0
5.394303687E1	-1.636546783E0	2.137554932E-1	9.591753845E0	9.732713836E0
5.395300087E1	-2.135459290E0	2.013313293E-1	9.610165558E0	9.846623926E0
5.396296387E1	-1.632804565E0	2.095642090E-1	9.597442017E0	9.737600380E0
5.397292788E1	-2.090103607E0	1.889071655E-1	9.628876648E0	9.854921842E0
5.398289187E1	-1.654808807E0	2.031275940E-1	9.491163025E0	9.636484243E0
5.399285487E1	-2.109263763E0	2.185455322E-1	9.676178284E0	9.905815562E0
5.400281887E1	-1.622476044E0	2.068698120E-1	9.546398163E0	9.685501614E0
5.401278187E1	-2.085912323E0	2.246827698E-1	9.715097351E0	9.939045684E0
5.402274587E1	-1.704804840E0	1.953437805E-1	9.542506256E0	9.695563129E0
5.403270987E1	-1.994003448E0	2.058219910E-1	9.651779022E0	9.857750795E0
5.404267287E1	-1.744921417E0	1.978884888E-1	9.517807617E0	9.678459198E0
5.405263687E1	-1.939067688E0	2.127076721E-1	9.637558594E0	9.832993629E0
5.406259987E1	-1.815574493E0	2.128573608E-1	9.518855438E0	9.692792572E0
5.407256388E1	-1.921853485E0	2.607577515E-1	9.660610657E0	9.853370676E0
5.408252687E1	-1.824855194E0	2.059716797E-1	9.467811584E0	9.644271720E0
5.409249087E1	-1.841770020E0	2.158511353E-1	9.650880890E0	9.827421354E0
5.410245488E1	-1.896556091E0	2.101629639E-1	9.507628784E0	9.697221178E0
5.411241787E1	-1.815724182E0	2.185455322E-1	9.656868439E0	9.828515885E0
5.412238187E1	-1.973645782E0	2.004331970E-1	9.514813843E0	9.719420436E0
5.413234587E1	-1.749711456E0	2.345622253E-1	9.684560852E0	9.844146917E0
5.414230887E1	-1.979633331E0	1.948947144E-1	9.494755554E0	9.700892490E0
5.415227287E1	-1.738484802E0	2.597099304E-1	9.631121979E0	9.790213952E0
5.416223587E1	-2.044448547E0	2.130070496E-1	9.595046997E0	9.812750315E0
5.417219987E1	-1.690734100E0	2.134561157E-1	9.595196686E0	9.745355035E0
5.418216287E1	-2.064806213E0	2.013313293E-1	9.620194702E0	9.841346712E0
5.419212687E1	-1.659149780E0	2.100132751E-1	9.580676880E0	9.725546414E0
5.420209088E1	-2.064057770E0	2.089654541E-1	9.603429565E0	9.824961092E0
5.421205387E1	-1.656904449E0	2.405497742E-1	9.542206879E0	9.687977532E0
5.422201787E1	-2.060016174E0	1.907034302E-1	9.588460693E0	9.809108670E0
5.423198087E1	-1.729952545E0	2.513273621E-1	9.529932404E0	9.688937654E0
5.424194487E1	-1.991159363E0	2.124082947E-1	9.615254974E0	9.821555942E0
5.425190887E1	-1.743274841E0	2.213896179E-1	9.454040222E0	9.615970937E0
5.426187187E1	-1.981429596E0	2.119592285E-1	9.657018127E0	9.860476108E0
5.427183587E1	-1.750759277E0	1.968406677E-1	9.508377228E0	9.670219325E0
5.428179887E1	-1.995799713E0	2.652484131E-1	9.594747620E0	9.803711292E0
5.429176287E1	-1.805096283E0	2.269281006E-1	9.512718201E0	9.685126562E0
5.430172688E1	-1.921254730E0	2.353106689E-1	9.633067932E0	9.825608817E0
5.431168987E1	-1.856738892E0	2.191442871E-1	9.458381195E0	9.641394005E0
5.432165387E1	-1.878144379E0	2.246827698E-1	9.642498322E0	9.826275110E0
5.433161687E1	-1.895508270E0	2.198927307E-1	9.506730652E0	9.696351484E0
5.434158087E1	-1.787882080E0	2.297721863E-1	9.652527466E0	9.819399374E0
5.435154487E1	-1.970053253E0	1.992356873E-1	9.486822052E0	9.691263969E0
5.436150787E1	-1.763033752E0	2.399510193E-1	9.682315521E0	9.844445051E0
5.437147187E1	-1.976040802E0	2.055226135E-1	9.470356293E0	9.676498597E0
5.438143487E1	-1.725012817E0	2.423460388E-1	9.630373535E0	9.786648826E0
5.439139887E1	-2.037712555E0	2.008822632E-1	9.526489563E0	9.744056113E0
5.440136288E1	-1.670077057E0	2.366578674E-1	9.620344391E0	9.767097344E0
5.441132587E1	-2.114652557E0	2.010319519E-1	9.545050964E0	9.778556499E0
5.442128987E1	-1.631457367E0	2.201921082E-1	9.562863922E0	9.703530497E0
5.443125287E1	-2.073188782E0	2.034269714E-1	9.599687347E0	9.823110069E0
5.444121687E1	-1.659299469E0	2.475851440E-1	9.559870148E0	9.705961589E0
5.445118087E1	-2.092947693E0	2.122586060E-1	9.598639526E0	9.826462462E0
5.446114038E1	-1.674567719E0	2.357597351E-1	9.576335907E0	9.724503540E0
5.447110437E1	-2.060315552E0	2.124082947E-1	9.605375519E0	9.826151653E0
5.448106737E1	-1.684596863E0	1.984872437E-1	9.483229523E0	9.633737902E0
5.449103137E1	-2.045496368E0	2.103126526E-1	9.618248749E0	9.835598396E0
5.450099537E1	-1.699865112E0	2.112107849E-1	9.502239990E0	9.655398295E0
5.451095837E1	-2.021097107E0	2.209405518E-1	9.676028595E0	9.887324088E0
5.452092237E1	-1.772015076E0	2.142045593E-1	9.520502014E0	9.686375980E0
5.453088537E1	-1.902992706E0	2.538720703E-1	9.652228088E0	9.841307806E0
5.454084937E1	-1.835782471E0	2.218386841E-1	9.497150574E0	9.675493719E0
5.455081337E1	-1.873354340E0	2.022294617E-1	9.671687622E0	9.853521944E0
5.456077638E1	-1.932182007E0	1.975891113E-1	9.542057190E0	9.737721714E0
5.457074037E1	-1.823058929E0	2.182461548E-1	9.669891357E0	9.842660926E0
5.458070337E1	-1.942211151E0	2.089654541E-1	9.521549835E0	9.719864298E0
5.459066738E1	-1.770069122E0	2.189945984E-1	9.648186493E0	9.811656636E0
5.460063137E1	-2.023641815E0	1.944456482E-1	9.507179718E0	9.722108902E0
5.461059437E1	-1.732497253E0	2.713856506E-1	9.629176025E0	9.787554742E0
5.462055837E1	-2.044598236E0	2.067201233E-1	9.516161041E0	9.735524440E0
5.463052137E1	-1.653910675E0	2.269281006E-1	9.675579529E0	9.818541445E0
5.464048537E1	-2.055525513E0	1.618135071E-1	9.507928162E0	9.728929369E0
5.465044937E1	-1.680405579E0	2.227368164E-1	9.568701782E0	9.717686370E0
5.466041238E1	-2.075583801E0	1.856140137E-1	9.557624817E0	9.782161971E0
5.467037637E1	-1.625020752E0	2.302212524E-1	9.605824585E0	9.745027462E0
5.468033937E1	-2.112107849E0	2.016307068E-1	9.607471161E0	9.838961155E0
5.469030338E1	-1.662143555E0	2.573149109E-1	9.620943146E0	9.766856156E0
5.470026737E1	-2.095193024E0	2.046244812E-1	9.622290344E0	9.849882053E0
5.471023037E1	-1.661844177E0	2.137554932E-1	9.534722443E0	9.680823805E0
5.472019437E1	-2.066602478E0	1.962419128E-1	9.616901550E0	9.838401909E0
5.473015737E1	-1.734742584E0	2.285746765E-1	9.608668671E0	9.766682745E0
5.474012137E1	-2.035018158E0	2.212399292E-1	9.609566803E0	9.825172780E0
5.475008537E1	-1.764530640E0	2.339634705E-1	9.519304504E0	9.684289624E0
5.476004837E1	-1.937121735E0	2.136058044E-1	9.608668671E0	9.804314442E0
5.477001237E1	-1.809736633E0	2.282752991E-1	9.538464661E0	9.711311156E0
5.477997537E1	-1.903441772E0	2.353106689E-1	9.621541901E0	9.810837387E0
5.478993938E1	-1.882485352E0	2.163002014E-1	9.550589447E0	9.736749748E0
5.479990337E1	-1.840123444E0	2.266287231E-1	9.638157349E0	9.814860770E0
5.480986637E1	-1.907483368E0	1.827699280E-1	9.517059174E0	9.708054025E0
5.481983037E1	-1.853894806E0	2.429447937E-1	9.637109528E0	9.816813545E0
5.482979337E1	-1.964814148E0	2.287243652E-1	9.544003143E0	9.746835664E0
5.483975737E1	-1.803000641E0	2.417472839E-1	9.677974548E0	9.847458780E0
5.484972137E1	-2.002835083E0	2.098635864E-1	9.552236023E0	9.762202832E0
5.485968437E1	-1.742825775E0	2.415975952E-1	9.721683655E0	9.879622673E0
5.486964837E1	-2.029629364E0	1.939965820E-1	9.482930145E0	9.699638868E0
5.487961137E1	-1.698667603E0	2.315684509E-1	9.668095093E0	9.818918387E0
5.488957538E1	-2.065704346E0	1.805245972E-1	9.560169525E0	9.782462109E0
5.489953937E1	-1.696122894E0	2.722837830E-1	9.641600189E0	9.793437882E0
5.490950237E1	-2.049987030E0	2.005828857E-1	9.537865906E0	9.757743917E0
5.491946637E1	-1.677711182E0	2.689906311E-1	9.581275635E0	9.730771478E0
5.492942937E1	-2.070793762E0	1.907034302E-1	9.626182251E0	9.848245495E0
5.493939337E1	-1.694176941E0	2.399510193E-1	9.558522949E0	9.710467186E0
5.494935737E1	-2.081721039E0	1.989363098E-1	9.600884857E0	9.825992478E0
5.495932037E1	-1.731000366E0	2.305206299E-1	9.626781006E0	9.783885453E0
5.496928437E1	-1.998045044E0	1.910028076E-1	9.596693573E0	9.804345649E0
5.497924737E1	-1.803300018E0	2.454895020E-1	9.565558319E0	9.737148556E0
5.498921138E1	-1.962868195E0	2.206411743E-1	9.607022095E0	9.807976734E0
5.499917537E1	-1.814376984E0	2.366578674E-1	9.585317230E0	9.758395216E0
5.500913837E1	-1.925895081E0	2.176473999E-1	9.649833069E0	9.842546444E0
5.501910237E1	-1.911375275E0	2.188449097E-1	9.583970032E0	9.775158828E0
5.502906637E1	-1.868115234E0	2.204914856E-1	9.667496338E0	9.848804824E0
5.503902937E1	-1.856888580E0	1.851649475E-1	9.508975983E0	9.690353218E0
5.504899337E1	-1.828447723E0	2.124082947E-1	9.635762329E0	9.810007850E0
5.505895637E1	-1.966161346E0	2.154020691E-1	9.577234039E0	9.779345599E0
5.506892037E1	-1.823208618E0	2.417472839E-1	9.672885132E0	9.846178862E0
5.507888437E1	-1.995500336E0	2.065704346E-1	9.540859680E0	9.749497237E0
5.508884738E1	-1.760638733E0	2.368075562E-1	9.665251007E0	9.827156435E0
5.509881137E1	-1.964963837E0	1.678010559E-1	9.566456451E0	9.767616347E0
5.510877437E1	-1.784139862E0	2.454895020E-1	9.690099335E0	9.856035981E0
5.511873837E1	-2.040406952E0	1.655557251E-1	9.541159058E0	9.758298284E0
5.512870237E1	-1.764380951E0	2.656974792E-1	9.696985016E0	9.859774525E0
5.513866537E1	-1.978735199E0	1.808239746E-1	9.524693298E0	9.729741658E0
5.514862937E1	-1.729054413E0	2.510279846E-1	9.634564819E0	9.791704830E0
5.515859338E1	-2.041155396E0	1.916015625E-1	9.554032288E0	9.771517766E0
5.516855637E1	-1.709445190E0	2.481838989E-1	9.592951355E0	9.747231084E0
5.517852037E1	-2.089504852E0	1.874102783E-1	9.641450500E0	9.867052290E0
5.518848338E1	-1.675166473E0	2.398013306E-1	9.642348633E0	9.789717797E0
5.519844737E1	-2.071392517E0	1.793270874E-1	9.574090576E0	9.797246324E0
5.520841137E1	-1.708696747E0	2.469863892E-1	9.563013611E0	9.717606504E0
5.521837437E1	-2.021546173E0	1.862127686E-1	9.596094818E0	9.808484077E0
5.522833837E1	-1.769470367E0	2.618055725E-1	9.651030579E0	9.815393969E0
5.523830137E1	-1.986668701E0	2.077679443E-1	9.622290344E0	9.827435653E0
5.524826537E1	-1.806593170E0	2.174977112E-1	9.550439758E0	9.722241702E0
5.525822938E1	-1.925296326E0	1.951940918E-1	9.624236298E0	9.816862584E0
5.526819237E1	-1.812730408E0	1.913021851E-1	9.581724701E0	9.753565312E0
5.527815637E1	-1.923500061E0	2.299218750E-1	9.623637543E0	9.816675410E0
5.528811938E1	-1.875599670E0	2.245330811E-1	9.603429565E0	9.787448526E0
5.529808337E1	-1.864971771E0	2.389031982E-1	9.680668945E0	9.861569128E0
5.530804737E1	-1.915117493E0	1.824705505E-1	9.492210846E0	9.685196810E0
5.531801037E1	-1.809886322E0	2.363584900E-1	9.654174042E0	9.825203828E0
5.532797437E1	-1.923050995E0	1.913021851E-1	9.499695282E0	9.694273160E0
5.533793837E1	-1.814227295E0	2.294728088E-1	9.691147156E0	9.862170737E0
5.534790137E1	-2.019899597E0	1.772314453E-1	9.538764038E0	9.751893393E0
5.535786538E1	-1.769021301E0	2.580633545E-1	9.716893616E0	9.879982520E0
5.536782837E1	-1.980531464E0	1.832189941E-1	9.483079834E0	9.689420892E0
5.537779237E1	-1.696272583E0	2.502795410E-1	9.651180267E0	9.802308967E0
5.538775638E1	-2.050436096E0	1.651066589E-1	9.569001160E0	9.787611128E0
5.539771937E1	-1.730102234E0	2.579136658E-1	9.678872681E0	9.835667215E0
5.540768337E1	-2.055076447E0	1.631607056E-1	9.559720459E0	9.779479325E0
5.541764637E1	-1.677411804E0	2.374063110E-1	9.562863922E0	9.711768042E0
5.542761037E1	-2.006128235E0	1.579216003E-1	9.599537659E0	9.808191117E0
5.543757437E1	-1.728006592E0	2.556683350E-1	9.553583221E0	9.711968155E0
5.544753737E1	-2.059118042E0	2.080673218E-1	9.575737152E0	9.796836282E0
5.545750137E1	-1.738784180E0	2.498304749E-1	9.663903809E0	9.822261578E0
5.546746462E1	-1.958527222E0	1.848655701E-1	9.591155090E0	9.790825304E0
5.547742862E1	-1.765428772E0	2.061213684E-1	9.586365051E0	9.749749723E0
5.548739262E1	-1.974843292E0	1.814227295E-1	9.554331665E0	9.757980006E0
5.549735562E1	-1.786385193E0	1.990859985E-1	9.599537659E0	9.766367316E0
5.550731963E1	-1.924697571E0	1.932481384E-1	9.630373535E0	9.822723655E0
5.551728362E1	-1.865121460E0	2.204914856E-1	9.618997192E0	9.800632711E0
5.552724662E1	-1.883832550E0	2.152523804E-1	9.662855988E0	9.847128744E0
5.553721063E1	-1.882185974E0	2.023791504E-1	9.534722443E0	9.720828844E0
5.554717362E1	-1.808539124E0	2.050735474E-1	9.624236298E0	9.794835028E0
5.555713762E1	-1.937720490E0	1.812730408E-1	9.588011627E0	9.783536558E0
5.556710162E1	-1.821861420E0	2.200424194E-1	9.663903809E0	9.836596694E0
5.557706462E1	-1.968706055E0	1.692979431E-1	9.569899292E0	9.771767383E0
5.558702862E1	-1.736987915E0	2.161505127E-1	9.610764313E0	9.768860667E0
5.559699262E1	-2.004481659E0	1.799258423E-1	9.543853455E0	9.753740759E0
5.560695563E1	-1.706152039E0	2.435435486E-1	9.662257233E0	9.814758432E0
5.561691962E1	-2.056273956E0	1.908531189E-1	9.522597656E0	9.743949590E0
5.562688262E1	-1.709145813E0	2.372566223E-1	9.715696106E0	9.867736363E0
5.563684663E1	-2.020498352E0	1.330732727E-1	9.522447968E0	9.735355021E0
5.564681062E1	-1.689686279E0	2.381547546E-1	9.604776764E0	9.755177809E0
5.565677362E1	-2.045346680E0	1.462458801E-1	9.555229797E0	9.772780944E0
5.566673762E1	-1.701062622E0	2.406994629E-1	9.626781006E0	9.778878402E0
5.567670062E1	-2.092498627E0	1.703457642E-1	9.605225830E0	9.831985121E0
5.568666462E1	-1.674118652E0	2.435435486E-1	9.652976532E0	9.800099114E0
5.569662862E1	-2.035317535E0	1.782792664E-1	9.580377502E0	9.795812067E0
5.570659162E1	-1.699565735E0	2.167492676E-1	9.594148865E0	9.745932299E0
5.571655562E1	-2.015408936E0	1.582209778E-1	9.580976257E0	9.791936126E0
5.572651962E1	-1.769470367E0	2.401007080E-1	9.677525482E0	9.840892906E0
5.573648263E1	-1.964664459E0	1.664538574E-1	9.571845245E0	9.772810994E0
5.574644662E1	-1.801054688E0	2.228865051E-1	9.591005402E0	9.761191577E0
5.575640962E1	-1.921404419E0	2.007325745E-1	9.603130188E0	9.795519277E0
5.576637362E1	-1.838925934E0	1.986369324E-1	9.575288086E0	9.752294456E0
5.577633762E1	-1.886826324E0	2.098635864E-1	9.579928436E0	9.766226761E0
5.578630062E1	-1.902693329E0	1.965412903E-1	9.602531433E0	9.791194018E0
5.579626462E1	-1.784738617E0	1.872605896E-1	9.670490112E0	9.835585263E0
5.580622863E1	-1.946252747E0	1.703457642E-1	9.519603882E0	9.718012940E0
5.581619162E1	-1.781295776E0	1.884580994E-1	9.634864197E0	9.799956081E0
5.582615562E1	-2.012864227E0	2.065704346E-1	9.530082092E0	9.742523206E0
5.583611863E1	-1.703008575E0	2.306703186E-1	9.655072174E0	9.806827504E0
5.584608262E1	-2.071991272E0	1.751358032E-1	9.560618591E0	9.784132472E0
5.585604662E1	-1.674118652E0	2.348616028E-1	9.700427856E0	9.846630583E0
5.586600962E1	-2.080972595E0	1.550775146E-1	9.522298279E0	9.748264486E0
5.587597362E1	-1.598675537E0	2.065704346E-1	9.607770538E0	9.742057767E0
5.588593762E1	-2.133363647E0	1.495390320E-1	9.584119720E0	9.819824499E0
5.589590062E1	-1.623823242E0	2.525248718E-1	9.631571045E0	9.770759005E0
5.590586463E1	-2.154769135E0	1.704954529E-1	9.580976257E0	9.821771977E0
5.591582762E1	-1.602417755E0	2.564167786E-1	9.562265167E0	9.698990017E0
5.592579162E1	-2.082469482E0	1.414558411E-1	9.615853729E0	9.839783120E0
5.593575562E1	-1.655856628E0	2.351609802E-1	9.587263184E0	9.732048973E0
5.594571862E1	-2.065404968E0	1.606159973E-1	9.571845245E0	9.793462952E0
5.595568262E1	-1.747466125E0	2.369572449E-1	9.692344666E0	9.851463430E0
5.596564562E1	-1.961221619E0	1.456471252E-1	9.549092560E0	9.749501117E0
5.597560962E1	-1.790726166E0	2.372566223E-1	9.627379761E0	9.795378092E0
5.598557362E1	-1.941163330E0	1.710942078E-1	9.529333649E0	9.726540397E0
5.599553662E1	-1.845362549E0	2.408491516E-1	9.620494080E0	9.798840625E0
5.600550063E1	-1.850152588E0	1.628613281E-1	9.596543884E0	9.774622393E0
5.601546462E1	-1.948647766E0	2.140548706E-1	9.624535675E0	9.822155291E0
5.602542762E1	-1.772613831E0	1.923500061E-1	9.601633301E0	9.765783141E0
5.603539162E1	-1.974094849E0	1.936972046E-1	9.555229797E0	9.758943875E0
5.604535462E1	-1.713337097E0	1.884580994E-1	9.576036530E0	9.729928884E0
5.605531862E1	-2.042053528E0	2.191442871E-1	9.606123962E0	9.823218638E0
5.606528262E1	-1.711391144E0	2.207908630E-1	9.621541901E0	9.775053800E0
5.607524562E1	-2.097737732E0	2.073188782E-1	9.578431549E0	9.807641697E0
5.608520962E1	-1.634002075E0	2.157014465E-1	9.624984741E0	9.765081729E0
5.609517362E1	-2.089055786E0	1.724414062E-1	9.560768280E0	9.787858817E0
5.610513663E1	-1.669627991E0	2.043251038E-1	9.598938904E0	9.745205716E0
5.611510062E1	-2.131118317E0	1.649569702E-1	9.565258942E0	9.801176190E0
5.612506362E1	-1.665137329E0	2.546205139E-1	9.689500580E0	9.834832760E0
5.613502762E1	-2.074535980E0	1.595681763E-1	9.526788940E0	9.751352165E0
5.614499162E1	-1.654210052E0	2.471360779E-1	9.609566803E0	9.754038204E0
5.615495462E1	-2.059118042E0	1.631607056E-1	9.534273376E0	9.755457823E0
5.616491862E1	-1.676813049E0	2.535726929E-1	9.617051239E0	9.765432691E0
5.617488262E1	-2.022444305E0	1.508862305E-1	9.587562561E0	9.799714459E0
5.618484562E1	-1.773811340E0	2.561174011E-1	9.657018127E0	9.821914371E0
5.619480962E1	-1.958377533E0	1.749861145E-1	9.536818085E0	9.737389891E0
5.620477263E1	-1.769170990E0	2.447410583E-1	9.618997192E0	9.783402842E0
5.621473662E1	-1.953138428E0	1.830693054E-1	9.502539368E0	9.702912889E0
5.622470062E1	-1.832788696E0	2.725831604E-1	9.731563110E0	9.906398768E0
5.623466362E1	-1.881138153E0	1.785786438E-1	9.539662170E0	9.725005162E0
5.624462762E1	-1.916614380E0	2.489323425E-1	9.634564819E0	9.826505852E0
5.625459162E1	-1.785337372E0	1.709445190E-1	9.525292053E0	9.692669408E0
5.626455462E1	-1.972448273E0	2.318678284E-1	9.613907776E0	9.816900611E0
5.627451862E1	-1.745819550E0	1.987866211E-1	9.545799408E0	9.706167542E0
5.628448162E1	-2.007625122E0	2.559677124E-1	9.634714508E0	9.844988662E0
5.629444562E1	-1.693278809E0	2.221380615E-1	9.607620850E0	9.758223037E0
5.630440963E1	-2.034269714E0	2.154020691E-1	9.551038513E0	9.767650076E0
5.631437262E1	-1.678459625E0	2.302212524E-1	9.612410889E0	9.760567178E0
5.632433662E1	-2.060016174E0	1.996847534E-1	9.548643494E0	9.770370167E0
5.633430062E1	-1.666634216E0	2.155517578E-1	9.634564819E0	9.780029214E0
5.634426362E1	-2.133213959E0	1.919009399E-1	9.607171783E0	9.843026843E0
5.635422762E1	-1.628762970E0	2.583627319E-1	9.624984741E0	9.765242003E0
5.636419162E1	-2.095043335E0	2.068698120E-1	9.532028046E0	9.761739617E0
5.637415462E1	-1.599873047E0	2.703378296E-1	9.597442017E0	9.733630852E0
5.638411862E1	-2.090253296E0	1.736389160E-1	9.592053223E0	9.818696163E0
5.639408162E1	-1.685494995E0	3.014730835E-1	9.639354858E0	9.790247264E0
5.640404563E1	-2.049388275E0	1.622625732E-1	9.564061432E0	9.782514632E0
5.641400962E1	-1.711540833E0	2.688409424E-1	9.552834778E0	9.708671370E0
5.642397262E1	-1.965562592E0	1.567240906E-1	9.570048981E0	9.771071396E0
5.643393662E1	-1.755249939E0	2.616558838E-1	9.617949371E0	9.780302463E0
5.644389962E1	-1.978735199E0	2.104623413E-1	9.516011353E0	9.721839304E0
5.645386362E1	-1.803599396E0	2.888992310E-1	9.685009918E0	9.855752161E0
5.646382800E1	-1.879042511E0	2.034269714E-1	9.552236023E0	9.737422468E0
5.647379100E1	-1.884580994E0	2.636018372E-1	9.619146881E0	9.805565673E0
5.648375500E1	-1.813778229E0	1.776805115E-1	9.490115204E0	9.663521533E0
5.649371900E1	-1.963017883E0	2.701881409E-1	9.633067932E0	9.834756663E0
5.650368200E1	-1.716480560E0	1.833686829E-1	9.551487579E0	9.706227103E0
5.651364600E1	-2.014660492E0	2.692900085E-1	9.645941162E0	9.857766223E0
5.652361000E1	-1.723815308E0	2.272274780E-1	9.604327698E0	9.760444768E0
5.653357300E1	-2.026635590E0	2.405497742E-1	9.551487579E0	9.767089177E0
5.654353700E1	-1.655557251E0	2.282752991E-1	9.588460693E0	9.733013813E0
5.655350000E1	-2.089205475E0	2.270777893E-1	9.635163574E0	9.861679418E0
5.656346400E1	-1.649420013E0	2.339634705E-1	9.625134430E0	9.768241299E0
5.657342800E1	-2.125430145E0	2.218386841E-1	9.583520966E0	9.818886892E0
5.658339100E1	-1.587448883E0	2.300715637E-1	9.600735168E0	9.733809257E0
5.659335500E1	-2.155367889E0	2.177970886E-1	9.550140381E0	9.792764043E0
5.660331900E1	-1.570084991E0	2.688409424E-1	9.610614624E0	9.741732689E0
5.661328200E1	-2.155068512E0	2.113604736E-1	9.533225555E0	9.776061734E0
5.662324600E1	-1.638043671E0	2.754272461E-1	9.666897583E0	9.808565446E0
5.663320900E1	-2.048939209E0	1.618135071E-1	9.540260925E0	9.759145148E0
5.664317300E1	-1.632505188E0	2.677931213E-1	9.606123962E0	9.747533223E0
5.665313700E1	-2.030377808E0	1.609153748E-1	9.511520691E0	9.727145195E0
5.666310000E1	-1.714833984E0	2.839595032E-1	9.628277893E0	9.783916587E0
5.667306400E1	-2.034569092E0	1.619631958E-1	9.583071899E0	9.798008496E0
