"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
2.716543149E2,2.188449912E-2,5.205437541E-2,5.312052369E-2,7.752663631E-2
2.716642769E2,2.357693762E-2,5.208154023E-2,5.072980374E-2,7.643213858E-2
2.716742399E2,2.274792641E-2,5.123554170E-2,5.250260234E-2,7.680541740E-2
2.716842019E2,2.176095918E-2,5.237857252E-2,5.249887705E-2,7.728639140E-2
2.716941649E2,2.415540814E-2,4.713480920E-2,5.488426983E-2,7.627225613E-2
2.717041269E2,2.252715081E-2,5.086696148E-2,5.504166335E-2,7.825921670E-2
2.717140889E2,1.993752271E-2,5.144442245E-2,5.668370426E-2,7.910167977E-2
2.717240519E2,1.715611853E-2,5.009846017E-2,5.560432374E-2,7.678560368E-2
2.717340139E2,1.641671360E-2,5.082860216E-2,5.569003522E-2,7.716498757E-2
2.717439769E2,1.643801853E-2,5.175990984E-2,5.648712069E-2,7.835873610E-2
2.717539389E2,1.839383692E-2,4.820059985E-2,5.599844456E-2,7.614103266E-2
2.717639009E2,1.923220046E-2,5.032154173E-2,5.705518275E-2,7.846928683E-2
2.717738639E2,1.822979376E-2,4.991114512E-2,5.949436128E-2,7.976858286E-2
2.717838259E2,1.473705750E-2,4.705650359E-2,5.681868643E-2,7.523203122E-2
2.717937889E2,1.554260030E-2,4.894264415E-2,5.960607529E-2,7.867553020E-2
2.718037509E2,1.521077007E-2,4.571409523E-2,5.720576644E-2,7.479067952E-2
2.718137139E2,1.651628315E-2,4.537702352E-2,5.581286550E-2,7.380337274E-2
2.718236759E2,1.472051442E-2,4.267604649E-2,6.046593934E-2,7.545905055E-2
2.718336379E2,1.220580842E-2,4.236188531E-2,6.047236919E-2,7.483594405E-2
2.718436009E2,1.508282125E-2,4.064521194E-2,5.921296030E-2,7.338732464E-2
2.718535629E2,1.344794594E-2,3.953848034E-2,6.164380908E-2,7.445869913E-2
2.718635259E2,1.062313095E-2,3.959947079E-2,6.247285753E-2,7.472500871E-2
2.718734879E2,9.494060650E-3,4.103287682E-2,6.191843003E-2,7.488475242E-2
2.718834499E2,9.008033201E-3,3.786930814E-2,6.144012511E-2,7.273319830E-2
2.718934129E2,8.011540398E-3,3.347580135E-2,6.016194820E-2,6.931287086E-2
2.719033749E2,6.804062985E-3,3.334370628E-2,6.283389777E-2,7.145765691E-2
2.719133379E2,7.742765360E-3,3.396138549E-2,6.350993365E-2,7.243505914E-2
2.719232999E2,6.262847222E-3,3.252647445E-2,6.437625736E-2,7.239818580E-2
2.719332619E2,6.562367082E-3,3.356111050E-2,6.575062871E-2,7.411179377E-2
2.719432249E2,3.750601783E-3,3.180528805E-2,6.335617602E-2,7.099048106E-2
2.719531869E2,4.839004017E-3,3.053727001E-2,6.215701625E-2,6.942215416E-2
2.719631499E2,4.885076545E-3,2.721337974E-2,6.506758928E-2,7.069811302E-2
2.719731119E2,2.829734236E-3,2.781019546E-2,6.912953407E-2,7.456746507E-2
2.719830749E2,4.272368737E-3,2.249319479E-2,6.564905494E-2,6.952693983E-2
2.719930369E2,3.812190145E-3,2.335737832E-2,6.649670005E-2,7.058265391E-2
2.720029989E2,3.194336779E-3,1.941669919E-2,6.672386825E-2,6.956498105E-2
2.720129619E2,9.466130286E-4,1.716367528E-2,6.916522235E-2,7.126931884E-2
2.720229239E2,-7.362384349E-4,1.850457862E-2,6.794309616E-2,7.042177073E-2
2.720328869E2,1.327093691E-3,1.887688600E-2,6.808307767E-2,7.066401819E-2
2.720428489E2,-2.545941621E-3,1.780496351E-2,6.897471845E-2,7.128120601E-2
2.720528109E2,-2.247646451E-3,1.520794816E-2,6.767106056E-2,6.939528831E-2
2.720627739E2,-1.777332276E-3,1.094449311E-2,7.029960304E-2,7.116863795E-2
2.720727359E2,-1.723550260E-3,8.888694458E-3,7.030201703E-2,7.088267146E-2
2.720826989E2,-2.321695909E-3,1.207756344E-2,6.999947876E-2,7.107168801E-2
2.720926609E2,-1.088637859E-3,6.668522023E-3,7.003728300E-2,7.036245681E-2
2.721026239E2,-2.093449235E-3,6.132693961E-3,6.968148053E-2,6.998214910E-2
2.721125859E2,-1.043708995E-3,5.649583414E-3,7.177673280E-2,7.200629482E-2
2.721225479E2,-6.871111691E-4,5.413627252E-3,7.166568190E-2,7.187314828E-2
2.721325109E2,-2.213101834E-3,4.120928235E-3,7.061985880E-2,7.077460227E-2
2.721424729E2,-2.650925890E-3,4.566742107E-3,7.293813676E-2,7.312902526E-2
2.721524359E2,-4.406077787E-3,1.230521128E-3,7.323374599E-2,7.337648980E-2
2.721623979E2,-2.090459689E-3,-4.358179867E-4,7.051146775E-2,7.054379522E-2
2.721723599E2,-3.365803510E-3,1.068411395E-3,7.315029204E-2,7.323547884E-2
2.721823229E2,-5.261974409E-3,-2.061069012E-3,7.243390381E-2,7.265402124E-2
2.721922849E2,-3.798816353E-3,-3.552872688E-3,7.722090930E-2,7.739588324E-2
2.722022479E2,-7.533099502E-3,-2.297192812E-3,7.459689677E-2,7.501147706E-2
2.722122099E2,-7.896417752E-3,-7.385602221E-3,7.549743354E-2,7.626770617E-2
2.722221729E2,-6.186667830E-3,-5.255606025E-3,7.542312890E-2,7.585871490E-2
2.722321349E2,-5.322303623E-3,-3.317197785E-3,7.670855522E-2,7.696449286E-2
2.722420969E2,-4.606712610E-3,-7.326588035E-3,7.639670372E-2,7.688534992E-2
2.722520599E2,-3.145851195E-3,-7.162714377E-3,7.589925081E-2,7.630135733E-2
2.722620219E2,-1.538634300E-3,-9.367277846E-3,7.474317402E-2,7.534358202E-2
2.722719849E2,-2.701772377E-3,-5.091911182E-3,7.542096823E-2,7.564092532E-2
2.722819469E2,-4.912994802E-3,-8.154280484E-3,7.634828240E-2,7.693952192E-2
2.722919089E2,-4.538074136E-3,-6.989333779E-3,7.763894647E-2,7.808489555E-2
2.723018719E2,-5.466984585E-3,-9.153151885E-3,7.835479826E-2,7.907681405E-2
2.723118339E2,-3.379931673E-3,-1.025667042E-2,7.798636705E-2,7.873053201E-2
2.723217969E2,-3.356495872E-3,-9.782360867E-3,7.517486811E-2,7.588294567E-2
2.723317589E2,-4.634071141E-3,-8.953232318E-3,7.641201466E-2,7.707419133E-2
2.723417219E2,-2.270782366E-3,-7.058126852E-3,8.051274717E-2,8.085342333E-2
2.723516839E2,-2.850623801E-3,-9.771635756E-3,7.987292111E-2,8.051890739E-2
2.723616459E2,-1.637021080E-3,-6.467185915E-3,7.614690065E-2,7.643856887E-2
2.723716089E2,-4.471259192E-3,-7.588366047E-3,8.001668006E-2,8.049996613E-2
2.723815709E2,-1.173999161E-3,-7.012324408E-3,8.172030747E-2,8.202901694E-2
2.723915339E2,-5.501694977E-4,-6.123805419E-3,7.876901329E-2,7.900861430E-2
2.724014959E2,-4.585552961E-4,-6.255099550E-3,8.130408823E-2,8.154563941E-2
2.724114579E2,-8.512791246E-4,-7.572302595E-3,8.120029420E-2,8.155704887E-2
2.724214209E2,1.334376633E-3,-3.858257085E-3,8.157660067E-2,8.167869052E-2
2.724313829E2,2.373530529E-3,-6.795447320E-3,8.018060029E-2,8.050304599E-2
2.724413459E2,1.804146916E-3,-3.492593765E-3,8.085305244E-2,8.094855926E-2
2.724513079E2,1.329316758E-3,-1.087771729E-3,8.023010939E-2,8.024849397E-2
2.724612699E2,3.318431787E-3,-2.408167347E-3,8.144743741E-2,8.155057522E-2
2.724712329E2,3.043522127E-3,-3.694903105E-3,8.309476078E-2,8.323253333E-2
2.724811949E2,3.998531960E-3,-9.414609522E-4,8.167076856E-2,8.177401203E-2
2.724911579E2,4.706290551E-3,2.340517938E-3,7.931939512E-2,7.949335594E-2
2.725011199E2,5.369418301E-3,-2.168746665E-3,8.196764439E-2,8.217194681E-2
2.725110829E2,6.435978226E-3,1.622980461E-3,8.291128278E-2,8.317653932E-2
2.725210449E2,6.122257560E-3,3.298642114E-3,8.300662041E-2,8.329743159E-2
2.725310069E2,7.346370257E-3,-1.266319305E-4,8.476565778E-2,8.508349976E-2
2.725409699E2,9.935760871E-3,3.098988906E-3,8.549003303E-2,8.612124490E-2
2.725509319E2,8.092155680E-3,7.074012421E-3,8.649863303E-2,8.716385805E-2
2.725608949E2,1.058327686E-2,6.601301953E-3,8.512790501E-2,8.603687086E-2
2.725708569E2,1.130595803E-2,6.224740297E-3,8.413395286E-2,8.511811853E-2
2.725808189E2,1.254885457E-2,1.012334134E-2,8.219917119E-2,8.376550325E-2
2.725907819E2,1.183649153E-2,1.180921029E-2,8.116420358E-2,8.286849777E-2
2.726007439E2,1.026149839E-2,1.244756952E-2,8.610729873E-2,8.760540640E-2
2.726107069E2,1.351049077E-2,1.343249809E-2,8.459714055E-2,8.671586680E-2
2.726206689E2,1.492036879E-2,1.364475209E-2,8.538463712E-2,8.774584275E-2
2.726306319E2,1.258164365E-2,1.686229184E-2,8.542259783E-2,8.797530825E-2
2.726405939E2,1.411216240E-2,1.744738780E-2,8.569743484E-2,8.858676429E-2
2.726505559E2,1.465926133E-2,1.897444762E-2,8.562082797E-2,8.891484571E-2
2.726605189E2,1.809527166E-2,2.071748674E-2,8.722112328E-2,9.145587712E-2
2.726704809E2,1.347608026E-2,2.149290778E-2,8.473360538E-2,8.844961111E-2
2.726804439E2,1.553550269E-2,2.523278445E-2,8.461642265E-2,8.965480599E-2
2.726904059E2,1.789426431E-2,2.567859739E-2,8.546091616E-2,9.101188521E-2
2.727003689E2,1.775817759E-2,2.997054905E-2,8.555039763E-2,9.237130083E-2
2.727103309E2,1.775790565E-2,2.845308557E-2,8.835951984E-2,9.451098369E-2
2.727202929E2,1.984715462E-2,2.806852385E-2,8.564841747E-2,9.228977730E-2
2.727302559E2,1.805031672E-2,2.869304083E-2,8.833742887E-2,9.461821106E-2
2.727402179E2,2.070761845E-2,2.882859483E-2,8.823995292E-2,9.511142220E-2
2.727501809E2,2.383566648E-2,3.315452859E-2,8.765345067E-2,9.669792747E-2
2.727601429E2,2.183483541E-2,3.641423583E-2,8.792988211E-2,9.764435865E-2
2.727701049E2,2.110860683E-2,3.794858232E-2,8.705953509E-2,9.728839002E-2
2.727800679E2,2.073682845E-2,3.726761043E-2,8.844731003E-2,9.819275682E-2
2.727900299E2,2.255275287E-2,3.700023144E-2,8.517977595E-2,9.556797591E-2
2.727999929E2,2.367207967E-2,4.004262388E-2,8.756251633E-2,9.915126499E-2
2.728099549E2,2.192734554E-2,4.146210104E-2,8.730544895E-2,9.910678948E-2
2.728199169E2,2.422725223E-2,4.067087173E-2,8.509182930E-2,9.737401590E-2
2.728298799E2,2.545776218E-2,4.325794429E-2,8.728734404E-2,1.006897603E-1
2.728398419E2,2.540503070E-2,4.350375384E-2,8.712115884E-2,1.006384047E-1
2.728498049E2,2.287129872E-2,4.166084900E-2,8.792064339E-2,9.994379510E-2
2.728597669E2,2.469157055E-2,4.644122347E-2,8.818562329E-2,1.026799155E-1
2.728697299E2,2.440568805E-2,4.657616094E-2,8.656214923E-2,1.012816965E-1
2.728796919E2,2.187435329E-2,5.107024685E-2,8.849214017E-2,1.044869194E-1
2.728896539E2,2.551089041E-2,4.766076058E-2,8.913024515E-2,1.042427658E-1
2.728996169E2,2.401632443E-2,4.731268808E-2,8.666415513E-2,1.016166821E-1
2.729095789E2,2.318510041E-2,4.752780125E-2,8.969175816E-2,1.041203739E-1
2.729195419E2,2.683576010E-2,4.917416722E-2,8.883448690E-2,1.050229632E-1
2.729295039E2,2.437529340E-2,4.844482243E-2,9.028319269E-2,1.053190896E-1
2.729394669E2,2.542777359E-2,4.892125726E-2,8.795159310E-2,1.038043535E-1
2.729494289E2,2.456112579E-2,5.198610947E-2,9.078131616E-2,1.074572093E-1
2.729593909E2,2.477950417E-2,4.981376976E-2,8.784331381E-2,1.039802061E-1
2.729693539E2,2.447134629E-2,5.188349262E-2,8.563242108E-2,1.030711169E-1
2.729793159E2,2.451235801E-2,5.232158303E-2,8.964713663E-2,1.066537053E-1
2.729892789E2,2.497601509E-2,5.022114515E-2,8.957656473E-2,1.056878692E-1
2.729992409E2,2.189766802E-2,4.837664217E-2,8.970040083E-2,1.042399601E-1
2.730092029E2,2.355681732E-2,5.190666020E-2,8.968069404E-2,1.062631258E-1
2.730191659E2,2.139564790E-2,5.057417601E-2,9.064956009E-2,1.059852054E-1
2.730291279E2,2.029441483E-2,4.960906506E-2,8.832947165E-2,1.033199795E-1
2.730390909E2,2.223372832E-2,4.907456785E-2,9.007570148E-2,1.049584865E-1
2.730490529E2,2.076294273E-2,5.126464367E-2,8.868082613E-2,1.045153214E-1
2.730590159E2,2.026733011E-2,4.952187091E-2,8.846963942E-2,1.033927341E-1
2.730689779E2,2.053093724E-2,5.102008954E-2,8.911103010E-2,1.047155414E-1
2.730789399E2,1.830773056E-2,4.876439273E-2,9.038295597E-2,1.043178687E-1
2.730889029E2,2.004468814E-2,4.857911170E-2,8.991200477E-2,1.041435942E-1
2.730988649E2,2.091314644E-2,4.943398386E-2,9.108326584E-2,1.057224658E-1
2.731088279E2,1.760057360E-2,4.805758595E-2,8.773088455E-2,1.015678092E-1
2.731187899E2,1.878274977E-2,4.856305569E-2,8.992293477E-2,1.039100393E-1
2.731287519E2,1.981828921E-2,4.655368999E-2,8.750776947E-2,1.010822455E-1
2.731387149E2,1.705206372E-2,4.408307374E-2,8.913815767E-2,1.008945064E-1
2.731486769E2,1.700956188E-2,4.312709719E-2,9.127805382E-2,1.023765345E-1
2.731586404E2,1.609370112E-2,4.474070668E-2,9.222880751E-2,1.037636304E-1
2.731686024E2,1.539133210E-2,4.364828020E-2,8.895251155E-2,1.002727021E-1
2.731785654E2,1.071295701E-2,4.348636046E-2,9.016078711E-2,1.006717365E-1
2.731885274E2,1.465997472E-2,4.430883005E-2,9.100804478E-2,1.022773264E-1
2.731984894E2,1.406449173E-2,4.014178365E-2,9.172336757E-2,1.011056323E-1
2.732084524E2,1.184559986E-2,3.930146992E-2,8.939965814E-2,9.837287558E-2
2.732184144E2,1.255613100E-2,3.487236798E-2,8.967901766E-2,9.703640906E-2
2.732283774E2,1.095729414E-2,3.374540061E-2,8.979541808E-2,9.655066787E-2
2.732383394E2,9.257664904E-3,3.324392438E-2,8.680494875E-2,9.341285776E-2
2.732483014E2,9.334117174E-3,3.345308453E-2,9.180260450E-2,9.815270144E-2
2.732582644E2,9.886191227E-3,3.185598552E-2,9.080578387E-2,9.673795002E-2
2.732682264E2,7.429287769E-3,3.236100078E-2,9.159194678E-2,9.742439840E-2
2.732781894E2,7.018628530E-3,3.008958884E-2,9.103348851E-2,9.613397180E-2
2.732881514E2,3.682995215E-3,2.742846496E-2,8.903456479E-2,9.323646750E-2
2.732981144E2,4.341594875E-3,2.781249210E-2,8.998877555E-2,9.428872620E-2
2.733080764E2,5.651150830E-3,2.685802430E-2,9.137106687E-2,9.540419716E-2
2.733180384E2,4.843147472E-3,2.834353596E-2,9.117399156E-2,9.560077848E-2
2.733280014E2,9.296797216E-4,2.325271070E-2,8.859834075E-2,9.160359623E-2
2.733379634E2,4.889266565E-4,2.153816819E-2,8.987799287E-2,9.242394354E-2
2.733479264E2,9.479066357E-4,2.037152834E-2,8.996990323E-2,9.225226925E-2
2.733578884E2,-5.059130490E-4,1.933475956E-2,8.991744369E-2,9.197410264E-2
2.733678504E2,-3.261044621E-4,1.996025629E-2,9.010830522E-2,9.229314625E-2
2.733778134E2,-2.523344010E-4,1.660866849E-2,8.769414574E-2,8.925342984E-2
2.733877754E2,-2.344505861E-3,1.747898385E-2,9.132401645E-2,9.301122279E-2
2.733977384E2,-1.338364556E-3,1.443419047E-2,8.953464031E-2,9.070054515E-2
2.734077004E2,-3.347193822E-3,1.389890164E-2,8.992614597E-2,9.105544960E-2
2.734176634E2,-1.140763983E-3,1.113507245E-2,9.371449053E-2,9.438059608E-2
2.734276254E2,-3.212820739E-3,9.757862426E-3,9.323162585E-2,9.379591759E-2
2.734375874E2,-5.539625883E-3,1.176828332E-2,9.348036349E-2,9.438092130E-2
2.734475504E2,-6.599212065E-3,7.860628888E-3,9.070491791E-2,9.128374017E-2
2.734575124E2,-8.329467848E-3,7.035048679E-3,9.003619850E-2,9.069393025E-2
2.734674754E2,-6.392784417E-3,5.322190933E-3,9.072162956E-2,9.110218153E-2
2.734774374E2,-1.019125059E-2,7.785615511E-3,9.059006721E-2,9.149337503E-2
2.734873994E2,-8.049536496E-3,2.948781475E-3,9.059219807E-2,9.099690490E-2
2.734973624E2,-6.137121469E-3,3.706451505E-3,9.068381041E-2,9.096678247E-2
2.735073244E2,-4.419233650E-3,1.613650471E-3,9.103505313E-2,9.115653785E-2
2.735172874E2,-5.243748426E-3,8.557140827E-4,8.862143010E-2,8.878055540E-2
2.735272494E2,-6.663886830E-3,5.439426750E-4,8.976340294E-2,9.001206457E-2
2.735372124E2,-6.717681885E-3,-3.584757447E-3,8.912983537E-2,8.945448725E-2
2.735471744E2,-8.593549952E-3,-2.003462985E-3,8.822503686E-2,8.866521355E-2
2.735571364E2,-7.133604959E-3,-3.830125555E-3,9.067993611E-2,9.104069966E-2
2.735670994E2,-1.037367061E-2,-4.317125306E-3,9.062706679E-2,9.132094967E-2
2.735770614E2,-9.342759848E-3,-3.672108054E-3,8.967764676E-2,9.023775189E-2
2.735870244E2,-1.095037349E-2,-2.859503031E-3,8.991652727E-2,9.062598586E-2
2.735969864E2,-1.098126546E-2,6.971471012E-4,9.051227570E-2,9.117865022E-2
2.736069494E2,-1.063386165E-2,-4.330974072E-3,9.229420871E-2,9.300568429E-2
2.736169114E2,-1.051428542E-2,-4.942702129E-3,9.015408903E-2,9.089961645E-2
2.736268734E2,-9.941799566E-3,-3.654528409E-3,8.997398615E-2,9.059532626E-2
2.736368364E2,-1.191919670E-2,-5.542974919E-3,8.965680748E-2,9.061531299E-2
2.736467984E2,-1.032442413E-2,-6.518589333E-3,9.000952542E-2,9.083391661E-2
2.736567614E2,-5.351768807E-3,-7.026188076E-3,8.774104714E-2,8.818446633E-2
2.736667234E2,-4.158886150E-3,-6.097894162E-3,8.881126344E-2,8.911745711E-2
2.736766854E2,-6.261983886E-3,-6.709355861E-3,8.858223259E-2,8.905638568E-2
2.736866484E2,-5.254400894E-3,-4.693513736E-3,8.856816590E-2,8.884794770E-2
2.736966104E2,-3.869025037E-3,-6.154524162E-3,8.920865506E-2,8.950436671E-2
2.737065734E2,-5.067044869E-3,-6.372716278E-3,8.947470784E-2,8.984436432E-2
2.737165354E2,-3.297107294E-3,-5.260579288E-3,8.885206282E-2,8.906870201E-2
2.737264984E2,-5.903264508E-3,-5.449675024E-3,8.789728582E-2,8.826369777E-2
2.737364604E2,-3.775931895E-3,-5.449675024E-3,9.297938645E-2,9.321546505E-2
2.737464224E2,-6.325986236E-3,-4.592943937E-3,8.882661164E-2,8.916995105E-2
2.737563854E2,-3.422606736E-3,-2.188641578E-3,8.778078854E-2,8.787474737E-2
2.737663474E2,-5.075374618E-3,-2.224855125E-3,8.871824294E-2,8.889114713E-2
2.737763104E2,-5.828516558E-3,-1.655472443E-3,9.056301415E-2,9.076547651E-2
2.737862724E2,-3.168817610E-3,-1.330032945E-3,8.773233742E-2,8.779962085E-2
2.737962344E2,-7.461402565E-4,-2.182511613E-3,8.899573982E-2,8.902562433E-2
2.738061974E2,1.181809232E-3,-2.444298938E-3,8.743256330E-2,8.747470718E-2
2.738161594E2,9.322715923E-4,2.312107012E-3,8.718195558E-2,8.721759196E-2
2.738261224E2,3.702310845E-3,3.943666816E-4,8.770376444E-2,8.778275985E-2
2.738360844E2,3.666091710E-3,2.548331395E-3,8.626858890E-2,8.638404744E-2
2.738460474E2,3.026823513E-3,3.605777398E-3,8.588743955E-2,8.601636800E-2
2.738560094E2,7.827703841E-3,6.704365835E-3,8.538996428E-2,8.600969404E-2
2.738659714E2,2.749331295E-3,3.866227344E-3,8.670207858E-2,8.683177395E-2
2.738759344E2,2.764778212E-3,7.508899085E-3,8.746640384E-2,8.783165355E-2
2.738858964E2,7.400682196E-3,9.994345717E-3,8.556249738E-2,8.646154059E-2
2.738958594E2,7.439830340E-3,7.896574214E-3,8.543945849E-2,8.612553644E-2
2.739058214E2,5.335744470E-3,9.350134991E-3,8.538019657E-2,8.605622093E-2
2.739157844E2,7.342436351E-3,1.185164228E-2,8.712456375E-2,8.823300066E-2
2.739257464E2,6.050693803E-3,1.255675219E-2,8.489783853E-2,8.603444606E-2
2.739357084E2,9.280841798E-3,1.636533812E-2,8.692610264E-2,8.893877465E-2
2.739456714E2,1.211407129E-2,1.487067528E-2,8.627757430E-2,8.838386467E-2
2.739556334E2,1.561772637E-2,1.534818020E-2,8.534972370E-2,8.811387716E-2
2.739655964E2,1.391749084E-2,1.776296645E-2,8.424679190E-2,8.721663530E-2
2.739755584E2,1.636999659E-2,1.923835836E-2,8.432375640E-2,8.802605929E-2
2.739855204E2,1.686964557E-2,1.911726408E-2,8.561531454E-2,8.933105178E-2
2.739954834E2,1.610345580E-2,1.832604036E-2,8.578015864E-2,8.918184042E-2
2.740054454E2,1.980580389E-2,2.346816659E-2,8.344771713E-2,8.891876183E-2
2.740154084E2,1.767580770E-2,2.597127110E-2,8.224423230E-2,8.804007523E-2
2.740253704E2,1.636808924E-2,2.582454681E-2,8.548738807E-2,9.079050106E-2
2.740353334E2,1.640111208E-2,2.858970687E-2,8.268254995E-2,8.900995384E-2
2.740452954E2,1.434793044E-2,2.803601325E-2,8.331108093E-2,8.906524211E-2
2.740552574E2,1.571546495E-2,2.944642305E-2,8.415316790E-2,9.053078668E-2
2.740652204E2,1.652777195E-2,2.762181312E-2,8.365986496E-2,8.963874615E-2
2.740751824E2,2.001145296E-2,3.154438362E-2,8.127047867E-2,8.944493887E-2
2.740851454E2,2.166299894E-2,3.284569085E-2,8.379732072E-2,9.257492042E-2
2.740951074E2,2.260549180E-2,3.002966568E-2,8.158183098E-2,8.982418508E-2
2.741050704E2,2.606907859E-2,3.419289738E-2,8.303375542E-2,9.350591227E-2
2.741150324E2,2.809467912E-2,3.320779279E-2,8.248621225E-2,9.325258017E-2
2.741249944E2,2.898183465E-2,3.160208836E-2,8.387387544E-2,9.419907489E-2
2.741349574E2,2.774452977E-2,3.640297055E-2,8.175479621E-2,9.369515409E-2
2.741449194E2,2.569400892E-2,4.181833565E-2,8.211277425E-2,9.566327920E-2
2.741548823E2,2.699256502E-2,4.242180660E-2,8.122354746E-2,9.552734113E-2
2.741648442E2,2.526121959E-2,4.354290664E-2,8.126273751E-2,9.559156052E-2
2.741748063E2,2.929591015E-2,4.193968326E-2,8.268566430E-2,9.723222955E-2
2.741847692E2,2.439482883E-2,4.384553060E-2,7.988122106E-2,9.433211386E-2
2.741947313E2,2.563985810E-2,4.297121614E-2,7.930731028E-2,9.377407533E-2
2.742046943E2,2.587231249E-2,4.635030776E-2,7.941177487E-2,9.551940940E-2
2.742146562E2,2.566538565E-2,4.678812996E-2,7.950365543E-2,9.575318456E-2
2.742246193E2,2.648740076E-2,4.491700232E-2,7.820876688E-2,9.399856761E-2
2.742345812E2,2.780007198E-2,4.826752841E-2,7.781834900E-2,9.569897462E-2
2.742445432E2,2.950223908E-2,4.714491963E-2,7.843139023E-2,9.614836728E-2
2.742545063E2,3.284797072E-2,4.449187964E-2,7.839065045E-2,9.593545024E-2
2.742644682E2,3.311605752E-2,4.611922801E-2,7.946993411E-2,9.766845388E-2
2.742744313E2,3.192295879E-2,4.384249449E-2,7.989631593E-2,9.656428388E-2
2.742843933E2,3.304051608E-2,4.726210237E-2,7.804176956E-2,9.703555956E-2
2.742943552E2,3.068867885E-2,4.774120450E-2,7.645958662E-2,9.522124764E-2
2.743043183E2,2.704975009E-2,4.647831991E-2,7.717354596E-2,9.406210394E-2
2.743142802E2,2.643908747E-2,4.758353531E-2,7.855999470E-2,9.557662343E-2
2.743242432E2,2.797259018E-2,4.606331512E-2,7.893005759E-2,9.557326400E-2
2.743342053E2,2.275226265E-2,4.965139180E-2,7.382611185E-2,9.183257023E-2
2.743441682E2,2.334635891E-2,4.910712689E-2,7.759991288E-2,9.475393852E-2
2.743541303E2,2.361320704E-2,4.904108122E-2,7.536844909E-2,9.296781331E-2
2.743640923E2,2.213842422E-2,5.000691116E-2,7.311926782E-2,9.130842413E-2
2.743740552E2,2.426362596E-2,4.871767387E-2,7.415390760E-2,9.198335341E-2
2.743840173E2,2.681367099E-2,4.726333916E-2,7.660228014E-2,9.391861106E-2
2.743939802E2,2.880012244E-2,4.854991287E-2,7.479026914E-2,9.370232361E-2
2.744039423E2,2.950833552E-2,4.629927874E-2,7.571156323E-2,9.352329059E-2
2.744139053E2,2.585847303E-2,4.542416334E-2,7.455122471E-2,9.104888988E-2
2.744238672E2,2.871529199E-2,4.450838268E-2,7.529787719E-2,9.206157957E-2
2.744338293E2,2.400016412E-2,4.500133172E-2,7.443635166E-2,9.023246745E-2
2.744437923E2,2.377532050E-2,4.507455975E-2,7.170090079E-2,8.796590803E-2
2.744537542E2,2.104611322E-2,4.414990917E-2,7.244445384E-2,8.740910852E-2
2.744637173E2,2.084259689E-2,4.265020788E-2,7.364910841E-2,8.762217326E-2
2.744736792E2,1.841405965E-2,4.137428850E-2,7.180193067E-2,8.489067434E-2
2.744836422E2,1.872374490E-2,4.143386334E-2,7.396237552E-2,8.682037000E-2
2.744936043E2,1.470636763E-2,4.074463621E-2,7.148776948E-2,8.358770133E-2
2.745035662E2,1.443213131E-2,3.846646845E-2,7.078827173E-2,8.184702208E-2
2.745135293E2,1.707638428E-2,3.884756938E-2,7.155499607E-2,8.319167031E-2
2.745234913E2,1.624220610E-2,3.494522721E-2,7.141347229E-2,8.114716377E-2
2.745334542E2,1.533673052E-2,3.519982845E-2,7.204810530E-2,8.164050896E-2
2.745434163E2,2.023551241E-2,3.405121714E-2,6.870391220E-2,7.930440658E-2
2.745533782E2,1.801763289E-2,3.227462247E-2,7.143791020E-2,8.043420519E-2
2.745633413E2,1.626507752E-2,3.269264102E-2,7.009393722E-2,7.903493884E-2
2.745733033E2,1.572711766E-2,3.181672841E-2,6.770641357E-2,7.644478318E-2
2.745832662E2,1.309477165E-2,2.985914238E-2,7.036973536E-2,7.755605123E-2
2.745932283E2,1.338239294E-2,2.908868901E-2,7.304834574E-2,7.975776505E-2
2.746031913E2,1.051354967E-2,2.823487669E-2,6.836135685E-2,7.470621192E-2
2.746131532E2,6.493775174E-3,2.702926472E-2,6.693603098E-2,7.247884182E-2
2.746231153E2,3.562394530E-3,2.439147606E-2,6.762399524E-2,7.197665936E-2
2.746330782E2,4.406883381E-3,2.483143099E-2,6.901256740E-2,7.347622095E-2
2.746430403E2,2.380701713E-3,2.503002807E-2,6.790825725E-2,7.241340655E-2
2.746530033E2,5.875946954E-4,2.203929797E-2,6.795832515E-2,7.144515294E-2
2.746629652E2,2.015787177E-3,1.993522607E-2,6.604975462E-2,6.902207416E-2
2.746729273E2,4.355640151E-3,2.025959827E-2,6.623750925E-2,6.940339008E-2
2.746828902E2,4.199381918E-3,1.763788611E-2,6.714444607E-2,6.954930966E-2
2.746928522E2,5.437218584E-3,1.392703783E-2,6.709650904E-2,6.874203411E-2
2.747028153E2,4.924411885E-3,1.607283577E-2,6.425574422E-2,6.641826968E-2
2.747127772E2,3.682313487E-3,1.033185981E-2,6.472127140E-2,6.564411421E-2
2.747227403E2,4.939170554E-3,1.237593032E-2,6.395725161E-2,6.533061373E-2
2.747327023E2,2.700250596E-3,1.267393865E-2,6.784547120E-2,6.907190483E-2
2.747426642E2,-8.083507419E-5,6.591459736E-3,6.404849142E-2,6.438682419E-2
2.747526273E2,-1.918947324E-3,9.506288916E-3,6.450016797E-2,6.522517578E-2
2.747625892E2,-7.910314947E-3,9.610770270E-3,6.354526430E-2,6.475291965E-2
