"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.739650779E1,-8.838436478E-3,4.408798775E-2,2.946265787E-1,2.980380672E-1
1.740647179E1,6.961480253E-3,1.018106774E-1,-2.652074826E-1,2.841634830E-1
1.741643479E1,-7.472686786E-3,7.274101638E-2,-1.662632382E-1,1.816330391E-1
1.742639879E1,4.882521001E-3,-3.653270904E-2,1.709860343E-1,1.749134122E-1
1.743636279E1,4.364886185E-2,-1.132038309E-1,-2.605677170E-1,2.874297577E-1
1.744632579E1,5.667229218E-2,-6.306894511E-2,-2.945008636E-2,8.975939018E-2
1.745628979E1,3.235253000E-2,-8.425983936E-3,2.174521029E-2,3.988154427E-2
1.746625379E1,2.957624917E-2,1.958551378E-2,-2.355661923E-1,2.382221186E-1
1.747621679E1,3.476317256E-2,1.682395605E-2,-6.372237146E-2,7.451217544E-2
1.748618079E1,5.806915089E-2,-7.520369003E-3,-9.684158564E-3,5.934951695E-2
1.749614479E1,1.046834510E-1,-1.708837811E-2,-1.132699227E-1,1.551796152E-1
1.750610779E1,9.821931755E-2,-6.167981112E-3,1.815560460E-2,1.000734945E-1
1.751607179E1,4.072219794E-2,7.102521490E-3,-2.450685024E-2,4.805547758E-2
1.752603479E1,1.675749423E-2,3.407631202E-2,-2.017371261E-1,2.052799959E-1
1.753599879E1,1.473978912E-2,1.834116234E-2,-7.240431726E-2,7.613175932E-2
1.754596279E1,1.880744581E-2,-4.320593527E-2,-2.285676599E-2,5.237274684E-2
1.755592579E1,9.427315048E-3,-8.466388196E-2,-1.171589059E-1,1.448552947E-1
1.756588979E1,-2.390967594E-2,-6.297907158E-2,-3.063824058E-2,7.400498528E-2
1.757585004E1,-2.356430649E-2,1.294975542E-4,-9.754734457E-2,1.003532647E-1
1.758581304E1,4.155488256E-3,5.545998165E-2,-1.095212728E-1,1.228331667E-1
1.759577704E1,1.742773132E-2,3.372771746E-2,-1.147399127E-2,3.966027257E-2
1.760574104E1,-1.310753888E-3,-1.009870788E-2,-5.204372764E-2,5.303066625E-2
1.761570404E1,-3.266171523E-2,-2.171758220E-2,-4.575914025E-2,6.026889691E-2
1.762566804E1,-2.109087488E-2,6.179072550E-3,-4.366466761E-2,4.888362853E-2
1.763563204E1,5.319869891E-4,9.606746910E-3,-2.182011312E-1,2.184131550E-1
1.764559504E1,7.929135058E-3,-7.446063682E-6,6.481053829E-3,1.024086407E-2
1.765555904E1,2.009623609E-2,-2.184525250E-2,2.219778478E-2,3.706501600E-2
1.766552304E1,4.518653339E-2,-4.472811168E-2,-2.240395761E-1,2.328865784E-1
1.767548604E1,4.982349417E-2,-4.026182564E-2,1.261712193E-2,6.528849011E-2
1.768545004E1,4.046088679E-2,-3.251709715E-3,-2.950505018E-3,4.069843308E-2
1.769541404E1,4.517627335E-2,2.231260034E-2,-2.343692672E-1,2.397242191E-1
1.770537704E1,6.075304572E-2,2.601683887E-2,2.189899206E-2,6.962308756E-2
1.771534104E1,6.632294803E-2,9.745353330E-3,9.028100967E-3,6.764031308E-2
1.772530504E1,7.963600740E-2,-1.892297857E-2,-2.095168465E-1,2.249383955E-1
1.773526804E1,5.651284135E-2,-3.520937450E-2,1.964664459E-4,6.658408135E-2
1.774523204E1,2.898388054E-2,-2.914844312E-2,-1.462330163E-2,4.362955441E-2
1.775519504E1,2.550310159E-2,-1.009484324E-2,-2.171515560E-1,2.188769342E-1
1.776515904E1,1.370863264E-2,-7.840367015E-3,-1.057995200E-2,1.900877030E-2
1.777512304E1,1.597036307E-2,-4.026283063E-3,-3.048621297E-2,3.465072341E-2
1.778508604E1,1.659568167E-2,-1.989337882E-2,-1.696967232E-1,1.716628703E-1
1.779505004E1,1.917324853E-2,-2.948888811E-2,-6.641209066E-2,7.515167175E-2
1.780501404E1,2.660437440E-3,-1.851990441E-2,-1.002423263E-1,1.019734709E-1
1.781497704E1,3.419406032E-3,2.548721817E-2,5.169055581E-2,5.773390848E-2
1.782494104E1,1.022234451E-2,4.117941823E-2,-5.413878500E-2,6.878407414E-2
1.783490504E1,-1.423464451E-2,1.251660464E-3,-2.075691390E-1,2.080604221E-1
1.784486804E1,-2.877798546E-2,-4.276626119E-2,4.570125282E-2,6.888925934E-2
1.785483204E1,-1.441455146E-2,-4.422959086E-2,1.489888090E-1,1.560823539E-1
1.786479604E1,5.914449496E-3,-3.662185167E-2,-5.371842867E-1,5.384636465E-1
1.787475904E1,3.467490245E-4,-1.005084294E-2,-1.641839683E-2,1.925366025E-2
1.788472304E1,2.268125815E-2,-2.237300025E-3,1.935937089E-1,1.949306777E-1
1.789468704E1,7.163220157E-2,1.307748053E-2,-2.376571566E-1,2.485620986E-1
1.790465004E1,4.368132303E-2,4.636790849E-2,-1.641898155E-2,6.578467812E-2
1.791461404E1,3.875765225E-2,1.700249713E-2,8.012965858E-2,9.062010098E-2
1.792457804E1,4.311127433E-2,-3.060725033E-2,-2.770264596E-1,2.820266744E-1
1.793454104E1,4.663195596E-2,-3.216197929E-2,-6.102680504E-2,8.326585832E-2
1.794450504E1,5.416147951E-2,-1.759772541E-2,1.561709440E-1,1.662302907E-1
1.795446904E1,6.905117663E-2,-1.299268677E-2,-3.116039693E-1,3.194274700E-1
1.796443204E1,3.127325276E-2,-1.275504313E-2,-4.081707358E-2,5.297868401E-2
1.797439604E1,5.496588279E-3,-1.829497847E-2,1.177044511E-1,1.192445241E-1
1.798435904E1,1.665011559E-2,-8.502975320E-3,-2.904955208E-1,2.910965039E-1
1.799432304E1,3.148057767E-2,1.283330446E-2,-4.201165974E-2,5.404350126E-2
1.800428704E1,3.773444890E-2,-1.178579405E-4,6.950526774E-2,7.908782945E-2
1.801425004E1,2.695490585E-2,-2.354995340E-2,-2.029258651E-1,2.060584237E-1
1.802421404E1,-3.557176483E-3,9.976994433E-4,-9.919099689E-2,9.925977419E-2
1.803417804E1,-1.560355992E-2,-4.590968778E-3,-6.925325274E-2,7.113762079E-2
1.804414104E1,1.398891527E-3,-1.220481100E-2,-2.180251300E-2,2.502526488E-2
1.805410504E1,1.450062887E-2,-6.333877584E-3,-4.590298176E-2,4.855378437E-2
1.806406904E1,3.945920393E-3,-2.845330054E-2,-1.375124788E-1,1.404807547E-1
1.807403204E1,1.024085004E-3,-3.286044748E-2,-1.716391683E-2,3.708716489E-2
1.808399604E1,1.118489214E-2,-2.052814890E-2,-3.587442219E-2,4.281916483E-2
1.809396004E1,9.730616519E-3,-5.269072205E-3,-2.138525569E-1,2.141386563E-1
1.810392304E1,4.681006763E-3,-1.387685887E-2,-9.694566607E-2,9.804560779E-2
1.811388704E1,1.309377965E-2,1.612186991E-4,3.109549284E-1,3.112305264E-1
1.812385104E1,4.082870406E-2,5.839449819E-3,-3.853964156E-1,3.875970580E-1
1.813381404E1,3.290945445E-2,9.426999846E-3,-1.500851619E-1,1.539397816E-1
1.814377804E1,4.173333228E-2,7.314044517E-3,2.603613102E-1,2.637862357E-1
1.815374204E1,5.510855942E-2,-1.492803292E-2,-2.744753194E-1,2.803506741E-1
1.816370504E1,3.959957365E-2,-1.216537884E-2,-1.167022383E-1,1.238367276E-1
1.817366904E1,3.882106257E-2,-6.552481223E-3,1.227985454E-1,1.289553902E-1
1.818363304E1,4.146986953E-2,-1.572088796E-2,-1.946883076E-1,1.996758211E-1
1.819359604E1,3.182429345E-2,-3.873451464E-3,-1.089178401E-1,1.135380341E-1
1.820356004E1,1.545038114E-2,7.683972269E-4,8.597570479E-2,8.735631932E-2
1.821352404E1,4.281057213E-2,-1.505009355E-2,-2.042689705E-1,2.092488057E-1
1.822348704E1,5.026552997E-2,-9.761140812E-3,2.161306322E-2,5.557902369E-2
1.823345104E1,2.777502809E-2,1.576559175E-2,2.715154588E-2,4.191911870E-2
1.824341404E1,1.916865299E-2,1.274540436E-2,-2.764160103E-1,2.773728417E-1
1.825337804E1,6.227334919E-3,-4.897435969E-3,2.601426244E-3,8.338584878E-3
1.826334204E1,-1.014767374E-2,-2.452136778E-2,4.166842818E-2,4.940172737E-2
1.827330504E1,-1.570674500E-2,-2.455671603E-2,-2.090572554E-1,2.110797721E-1
1.828326904E1,-1.731324010E-6,-9.152555298E-3,-1.225371748E-1,1.228785111E-1
1.829323304E1,5.586338472E-3,-9.546182547E-3,5.469427049E-2,5.580143370E-2
1.830319604E1,1.300805855E-2,-2.296234477E-2,-1.122086531E-1,1.152703808E-1
1.831316004E1,1.471936498E-2,-1.587253184E-2,-9.828584790E-2,1.006414670E-1
1.832312404E1,3.079513782E-3,-1.423024083E-2,-3.017631054E-2,3.350511717E-2
1.833308704E1,1.986554059E-2,-2.602987633E-2,-9.259650707E-2,9.821561631E-2
1.834305104E1,3.913243137E-2,2.635111688E-3,-5.307926953E-2,6.599772611E-2
1.835301504E1,5.076457155E-2,-4.009691589E-3,-4.753961742E-2,6.966444270E-2
1.836297804E1,5.798135586E-2,-1.026515253E-2,6.947076917E-3,5.929142317E-2
1.837294204E1,3.742446881E-2,-2.481978592E-3,2.565758228E-2,4.544295999E-2
1.838290604E1,2.892666006E-2,1.009240385E-2,-1.298684138E-1,1.334331787E-1
1.839286904E1,4.195335204E-2,-1.387445603E-2,-4.065393627E-2,6.004437368E-2
1.840283304E1,5.291481202E-2,-2.849910982E-2,8.628034472E-2,1.051497716E-1
1.841279704E1,4.012988413E-2,-1.848923394E-2,-9.798530102E-2,1.074866438E-1
1.842276004E1,2.579400513E-2,-1.303050181E-2,-9.454246044E-2,9.886051540E-2
1.843272404E1,3.280099774E-2,-1.475952348E-2,5.335116506E-2,6.434357620E-2
1.844268804E1,1.572345525E-2,9.602955356E-4,-2.987459421E-2,3.377337105E-2
1.845265104E1,1.809403982E-2,1.538246208E-2,-1.330089533E-1,1.351125312E-1
1.846261504E1,1.503995229E-2,-1.406736846E-2,-2.089151680E-2,2.933507277E-2
1.847257804E1,1.495863487E-2,-1.377079586E-2,7.640556693E-2,7.906457003E-2
1.848254204E1,9.060968715E-3,-1.246425379E-3,-5.367393136E-2,5.444764125E-2
1.849250604E1,-1.586916056E-2,-6.262075603E-3,-1.587571675E-1,1.596711686E-1
1.850246904E1,-1.887103884E-2,-1.092445350E-2,1.892392874E-2,2.887169670E-2
1.851243304E1,6.099372259E-3,-2.564480977E-2,2.715563893E-2,3.784557221E-2
1.852239704E1,2.786833686E-2,-1.915585306E-2,-1.168437409E-1,1.216390180E-1
1.853236004E1,1.818135062E-2,-8.108142084E-3,-1.445724070E-2,2.460315604E-2
1.854232404E1,7.594445916E-3,-1.234194648E-2,5.978894949E-2,6.152005960E-2
1.855228804E1,2.231307543E-2,2.529496355E-3,-1.021748310E-1,1.046134207E-1
1.856225104E1,3.720528045E-2,6.268242588E-3,-9.094759226E-2,9.846313166E-2
1.857221575E1,7.152980221E-2,-2.449589585E-2,3.104988456E-2,8.173528521E-2
1.858217975E1,6.950772083E-2,-2.124610475E-2,-2.074007392E-2,7.558353583E-2
1.859214275E1,4.445721657E-2,-3.490806017E-3,-9.438692451E-2,1.043911938E-1
1.860210675E1,4.131981079E-2,-1.055014947E-2,-3.374428153E-3,4.277872349E-2
1.861207075E1,5.233699291E-2,-1.215097094E-3,1.354215145E-2,5.407427442E-2
1.862203375E1,3.997793875E-2,1.840886213E-3,-8.749656558E-2,9.621472568E-2
1.863199775E1,2.924075147E-2,-2.243433206E-2,-4.408625185E-2,5.746232160E-2
1.864196175E1,2.852743227E-2,-3.218312977E-2,2.596748471E-2,5.023821748E-2
1.865192475E1,1.129602122E-2,-1.198036015E-2,-3.795193791E-2,4.137002195E-2
1.866188875E1,-1.764726229E-3,1.275803983E-2,-9.064295232E-2,9.155340870E-2
1.867185275E1,-4.031317150E-3,1.212169832E-2,-2.687672675E-2,2.975811702E-2
1.868181575E1,-2.504810141E-3,-7.862184439E-3,2.506584406E-2,2.638909920E-2
1.869177975E1,7.331915069E-3,-2.913384335E-3,-6.205357611E-2,6.255310620E-2
1.870174375E1,4.759103637E-3,-1.850217090E-2,-7.148513496E-2,7.399394513E-2
1.871170675E1,5.077575892E-4,-1.847736591E-2,2.266965508E-2,2.925036975E-2
1.872167075E1,-7.897441322E-3,-4.324555015E-3,-1.804509223E-2,2.016672281E-2
1.873163375E1,-4.074915452E-3,2.369227828E-3,-9.977571845E-2,9.988699700E-2
1.874159775E1,2.122810172E-2,-1.519675816E-2,-3.840392768E-2,4.643743558E-2
1.875156175E1,3.543057741E-2,-1.862145410E-2,1.035021490E-1,1.109719749E-1
1.876152475E1,3.559883561E-2,-6.718916735E-3,-7.223299384E-2,8.080857837E-2
1.877148875E1,2.163760782E-2,-7.113658609E-3,-1.497711664E-1,1.514932094E-1
1.878145275E1,4.638369597E-2,-3.054302232E-3,1.413856745E-2,4.858677911E-2
1.879141575E1,6.015774434E-2,-1.428021625E-2,1.967763484E-2,6.488519163E-2
1.880137975E1,7.126627094E-2,-1.529548475E-2,-1.313565302E-1,1.502244030E-1
1.881134375E1,5.398337241E-2,-1.009773944E-2,-3.031605899E-2,6.273142969E-2
1.882130675E1,4.253637882E-2,-9.084133739E-3,2.147623837E-2,4.850869843E-2
1.883127075E1,4.333153163E-2,5.825325139E-3,-6.399543643E-2,7.750465747E-2
1.884123475E1,5.060592015E-2,-1.613000119E-3,-6.713831484E-2,8.408991761E-2
1.885119775E1,4.246661880E-2,-2.600236701E-2,-2.852037907E-2,5.738422104E-2
1.886116175E1,2.634862724E-2,-3.454736919E-2,2.162534237E-2,4.853273440E-2
1.887112575E1,9.378129914E-3,-8.063401747E-3,-3.286018252E-2,3.511067308E-2
1.888108875E1,-3.376584314E-4,4.937096536E-3,-9.453252017E-2,9.466195807E-2
1.889105275E1,-1.102307045E-2,1.004624739E-3,1.354156673E-2,1.748975078E-2
1.890101675E1,-1.158405597E-2,-9.533994757E-3,4.857866764E-3,1.576979005E-2
1.891097975E1,-9.970640154E-3,-1.755680404E-2,-1.196837336E-1,1.213748372E-1
1.892094375E1,7.977082226E-3,-2.549067168E-2,-7.867428660E-3,2.784429237E-2
1.893090775E1,-6.891213167E-3,-8.008803371E-3,3.314903498E-2,3.479207195E-2
1.894087075E1,-1.850950733E-2,8.636903968E-3,-1.319558698E-1,1.335273363E-1
1.895083475E1,-1.385598248E-3,3.915989958E-4,-3.226376653E-2,3.229587997E-2
1.896079875E1,2.079177153E-2,-2.394508814E-2,4.871900082E-2,5.813093883E-2
1.897076175E1,3.129786132E-2,-2.156040173E-2,-7.596994936E-2,8.494610204E-2
1.898072575E1,2.906972955E-2,-8.227516646E-3,-5.231679261E-2,6.041347527E-2
1.899068875E1,3.089443085E-2,-1.131893956E-2,-2.372624695E-2,4.056499778E-2
1.900065275E1,5.308152162E-2,-2.279052800E-3,1.773752868E-2,5.601305154E-2
1.901061675E1,6.837495984E-2,-4.208405558E-3,-8.120788515E-2,1.062429594E-1
1.902057975E1,6.589320052E-2,-3.837021483E-2,-9.318473697E-2,1.204059071E-1
1.903054375E1,5.176566512E-2,-3.213096164E-2,4.078608334E-2,7.331839725E-2
1.904050775E1,3.858298953E-2,1.575815482E-3,-2.193290591E-2,4.440926296E-2
1.905047075E1,4.572792617E-2,2.660346078E-2,-1.210245001E-1,1.320822357E-1
1.906043475E1,4.072656508E-2,3.250732133E-3,2.267608702E-2,4.672713650E-2
1.907039875E1,3.179696686E-2,-1.579713930E-2,2.522021055E-2,4.355061115E-2
1.908036175E1,1.781430080E-2,-2.543803761E-2,-1.089002985E-1,1.132418566E-1
1.909032575E1,1.707063546E-2,-1.816654072E-2,9.052074552E-3,2.652112084E-2
1.910028975E1,-9.003168074E-3,-1.379019217E-2,-1.275277734E-3,1.651825562E-2
1.911025275E1,-2.256036240E-2,3.986284453E-3,-1.086003363E-1,1.109905107E-1
1.912021675E1,-2.130740002E-2,1.618491020E-4,-4.932360291E-2,5.372940810E-2
1.913018075E1,-3.823836925E-3,-2.812500679E-2,3.330398619E-2,4.375835043E-2
1.914014375E1,8.841958512E-3,-2.092880194E-2,-3.914418519E-2,4.525994051E-2
1.915010775E1,-7.763891830E-3,-5.535668693E-4,-8.958928406E-2,8.992677172E-2
1.916007175E1,-1.183069884E-2,-1.178122591E-4,-2.013488710E-2,2.335365053E-2
1.917003475E1,5.641859611E-3,-8.218736686E-3,-6.065901518E-3,1.166933476E-2
1.917999875E1,2.296405326E-2,-7.700965740E-4,-4.783139348E-2,5.306395192E-2
1.918996275E1,3.631796091E-2,-1.082061061E-2,-2.088800848E-2,4.327110810E-2
1.919992575E1,4.252739330E-2,-2.665899105E-2,-2.971847355E-2,5.833068365E-2
1.920988975E1,3.516016653E-2,-1.820342386E-2,-5.621454656E-2,6.875810640E-2
1.921985375E1,4.539135039E-2,1.358984280E-3,-3.316131413E-2,5.623072366E-2
1.922981675E1,6.005545462E-2,-7.064167410E-3,-3.959792912E-2,7.228109076E-2
1.923978075E1,6.861326586E-2,-4.032952543E-3,1.563603938E-2,7.048780522E-2
1.924974475E1,4.321591208E-2,-4.792432766E-3,-6.518476009E-3,4.396672603E-2
1.925970775E1,4.639748261E-2,-2.238235580E-2,-1.238744330E-1,1.341587545E-1
1.926967175E1,3.785066688E-2,-3.144588724E-2,-6.130396307E-2,7.861102146E-2
1.927963475E1,2.504376625E-2,-1.349929319E-2,1.136827362E-1,1.171886754E-1
1.928959875E1,1.306186207E-2,5.263581304E-3,-1.261180097E-1,1.269018120E-1
1.929956275E1,1.021435027E-2,1.465926200E-2,-1.195322907E-1,1.208602310E-1
1.930952575E1,4.179708520E-4,-1.590369567E-2,8.583887994E-2,8.730071904E-2
1.931948975E1,-1.364520863E-3,-3.312504312E-2,-2.627797186E-2,4.230439935E-2
1.932945375E1,-9.637294044E-3,-3.712790078E-3,-8.794914007E-2,8.855344988E-2
1.933941675E1,-1.873838928E-2,1.375027578E-3,-6.429890692E-2,6.698781505E-2
1.934938075E1,-9.025826035E-3,6.289283428E-3,1.877774835E-2,2.176291466E-2
1.935934475E1,7.646445022E-3,-1.056235554E-2,-2.717785835E-2,3.014411154E-2
1.936930775E1,1.721744626E-3,-1.397649908E-2,-8.286147773E-2,8.404957717E-2
1.937927175E1,7.400400583E-3,-1.712437503E-2,-4.813252509E-2,5.162121773E-2
1.938923575E1,1.155913222E-2,-1.950625660E-2,3.150012016E-2,3.881192026E-2
1.939919875E1,2.711366232E-2,-4.314185344E-3,-6.863987982E-2,7.392696383E-2
1.940916275E1,4.309388343E-2,-2.239666320E-4,-1.132465339E-1,1.211689332E-1
1.941912675E1,4.501795999E-2,-1.741847171E-2,4.168129206E-2,6.377577899E-2
1.942908975E1,3.813132409E-2,-2.051760564E-2,-1.804450750E-2,4.691027893E-2
1.943905375E1,5.068591280E-2,-1.106404664E-2,-9.333734930E-2,1.067864020E-1
1.944901775E1,5.796046120E-2,-9.745298512E-3,3.973533869E-2,7.094563444E-2
1.945898075E1,4.700202076E-2,-4.281806387E-4,2.222351253E-2,5.199286300E-2
1.946894475E1,4.404637202E-2,9.129440524E-3,-1.362962580E-1,1.435273476E-1
1.947890875E1,4.980124734E-2,-1.379051194E-2,-2.283162296E-2,5.649447286E-2
1.948887175E1,4.364006362E-2,-3.269251361E-2,2.940857112E-2,6.195255971E-2
1.949883575E1,-3.237562194E-3,-1.213343843E-2,-4.797991276E-2,4.959611038E-2
1.950879975E1,-2.004584497E-2,1.246865747E-2,-8.660018742E-2,8.976021268E-2
1.951876275E1,-1.216631531E-2,7.245851364E-3,-4.633450627E-2,4.845005740E-2
1.952872675E1,1.953321774E-3,-2.285576100E-3,4.722035944E-2,4.731597690E-2
1.953868975E1,8.797291266E-3,-1.910591419E-2,-1.132465339E-1,1.151833570E-1
1.954865375E1,-5.953986724E-3,-3.683225093E-2,-7.851875067E-2,8.693249607E-2
1.955861775E1,-1.375919736E-2,-1.382219654E-2,7.431343317E-2,7.683003956E-2
1.956858038E1,2.536001382E-3,1.294253776E-3,-7.387781560E-2,7.393265878E-2
1.957854438E1,7.699869387E-3,1.038462759E-2,-1.023192573E-1,1.031327246E-1
1.958850837E1,1.573907371E-2,-1.429200204E-2,9.003133357E-2,9.250740936E-2
1.959847138E1,1.966829756E-2,-2.446940065E-2,-5.022524357E-2,5.922979477E-2
1.960843538E1,3.065104506E-2,-2.353165344E-2,-1.407892585E-1,1.459960293E-1
1.961839938E1,4.512435190E-2,-2.154228450E-2,3.314845026E-2,5.999247378E-2
1.962836238E1,4.558287868E-2,-1.576671551E-2,5.007555485E-3,4.849189374E-2
1.963832638E1,3.894607878E-2,-2.193290591E-3,-1.288129914E-1,1.345897259E-1
1.964829038E1,4.754796797E-2,-6.463603545E-3,-4.049547672E-2,6.278909988E-2
1.965825337E1,5.977293817E-2,-2.704317139E-2,6.338615656E-2,9.122467923E-2
1.966821738E1,5.493284603E-2,-1.659189468E-2,-3.960143745E-2,6.972218004E-2
1.967818138E1,2.264433847E-2,-1.725061093E-2,-7.298026800E-2,7.833561872E-2
1.968814437E1,1.731272390E-2,-1.202762210E-2,-4.019785345E-2,4.539010381E-2
1.969810838E1,1.926402655E-2,-1.143227505E-2,-1.998929143E-2,3.002284803E-2
1.970807238E1,1.292430175E-2,-4.514827067E-3,-4.992878973E-2,5.177166487E-2
1.971803538E1,1.280222286E-2,-1.118557736E-2,-1.265805244E-2,2.119529058E-2
1.972799938E1,-1.205515883E-2,-3.420946408E-2,-3.825248480E-3,3.647254876E-2
1.973796338E1,-2.474030946E-2,-1.806150097E-3,-3.480964422E-2,4.274408054E-2
1.974792638E1,-1.443298846E-2,5.349507965E-3,-9.258832097E-2,9.385907293E-2
1.975789037E1,3.466064986E-3,-1.228808815E-2,-5.381718814E-2,5.531094337E-2
1.976785338E1,1.517792373E-2,-2.100813221E-2,4.123573422E-2,4.870417605E-2
1.977781738E1,1.158416561E-2,-1.233607186E-2,-5.276936710E-2,5.541640250E-2
1.978778137E1,4.119683197E-3,-3.326590620E-3,-1.012690973E-1,1.014074360E-1
1.979774438E1,2.003095741E-2,-3.162576221E-3,-2.268310368E-2,3.042637566E-2
1.980770838E1,3.412981404E-2,1.040011358E-2,1.157795477E-1,1.211524256E-1
1.981767238E1,4.048837784E-2,4.274999863E-3,-1.615907282E-1,1.666407747E-1
1.982763538E1,4.049536252E-2,-2.048084127E-2,-1.171325934E-1,1.256160168E-1
1.983759938E1,4.713925217E-2,-3.610427259E-2,1.225196332E-1,1.361495065E-1
1.984756338E1,5.608399834E-2,-1.963423753E-2,-7.656578064E-2,9.691871294E-2
1.985752637E1,3.812386889E-2,6.602438372E-3,-1.088962054E-1,1.155655880E-1
1.986749038E1,2.311111073E-2,-4.864664152E-3,-5.198174715E-4,2.362326410E-2
1.987745438E1,2.664078703E-2,-1.722196871E-2,-1.204584897E-2,3.393273076E-2
1.988741737E1,4.329824361E-2,-9.415661730E-3,-4.003763974E-2,5.971938698E-2
1.989738138E1,3.425759854E-2,-4.653945118E-3,-5.425982237E-2,6.433794049E-2
1.990734538E1,2.292781422E-2,-1.022197450E-2,-5.530939758E-2,6.073963194E-2
1.991730838E1,1.955254097E-2,-9.694372918E-3,6.249445617E-2,6.619546644E-2
1.992727237E1,7.278011050E-3,-1.523528583E-2,-9.797185242E-2,9.941613172E-2
1.993723638E1,1.287843766E-2,-2.021552386E-2,-1.065046942E-1,1.091685461E-1
1.994719938E1,-1.660189433E-2,-2.952260097E-2,1.018608356E-1,1.073444767E-1
1.995716337E1,-2.206646911E-2,4.077811651E-3,-7.282590151E-2,7.620478684E-2
1.996712738E1,-8.725297423E-3,3.740610033E-3,-1.339006537E-1,1.342367612E-1
1.997709038E1,1.878405238E-2,-1.182551857E-2,6.279149473E-2,6.659921413E-2
1.998705438E1,7.552464735E-3,-2.174732991E-2,-2.178263247E-2,3.169336143E-2
1.999701838E1,2.606283087E-2,-4.505371023E-3,-1.524597162E-1,1.547369852E-1
2.000698138E1,2.221486961E-2,-1.823326293E-2,3.360453308E-2,4.421783523E-2
2.001694538E1,3.296917828E-2,-1.568395000E-2,2.222643614E-2,4.274303999E-2
2.002690837E1,2.514707924E-2,9.666470736E-3,-9.093765199E-2,9.484446637E-2
2.003687238E1,3.304144621E-2,1.028561778E-4,-4.917449892E-2,5.924423255E-2
2.004683638E1,4.267032574E-2,-2.378683873E-2,3.105807066E-2,5.788932673E-2
2.005679937E1,5.088591042E-2,-2.641432162E-2,-5.016326308E-3,5.755220061E-2
2.006676338E1,3.537867424E-2,-1.397241516E-2,-1.427305341E-1,1.477121672E-1
2.007672738E1,1.070470326E-2,-5.834516231E-3,-2.013605654E-2,2.353918063E-2
2.008669037E1,1.771381548E-2,1.954121199E-3,6.398900449E-2,6.642432194E-2
2.009665438E1,3.761852328E-2,1.219882675E-2,-1.204269147E-1,1.267541181E-1
2.010661838E1,4.027886479E-2,-1.235131117E-2,-7.776738346E-2,8.844607264E-2
2.011658138E1,2.780342820E-2,-3.488773196E-2,8.329651058E-2,9.449070396E-2
2.012654537E1,8.393120756E-3,-2.653787146E-2,-5.277112126E-2,5.966149795E-2
2.013650938E1,-1.639970401E-3,1.319164742E-2,-1.056118244E-1,1.064451338E-1
2.014647238E1,-1.172512919E-3,1.064834615E-2,1.892919123E-2,2.175031823E-2
2.015643637E1,1.003496409E-2,-1.730493522E-2,-1.385322332E-2,2.433255194E-2
2.016640038E1,-2.324857512E-3,-4.254182861E-2,-8.405547917E-2,9.423659439E-2
2.017636338E1,1.482799072E-3,-3.699655769E-2,-3.914886296E-2,5.388485358E-2
2.018632738E1,1.584142739E-2,-1.379356345E-2,-1.876371503E-3,2.108871700E-2
2.019629137E1,1.173315084E-2,2.058692255E-2,-4.693267643E-2,5.257532050E-2
2.020625438E1,1.217728798E-2,1.153270097E-2,-7.387723088E-2,7.575707741E-2
2.021621838E1,3.033733738E-2,-2.397374863E-2,-3.525754094E-2,5.232770639E-2
2.022618237E1,3.876688446E-2,-3.422249241E-2,1.174530208E-2,5.302831732E-2
2.023614538E1,3.846963577E-2,-1.077425315E-2,-6.055376530E-2,7.254485439E-2
2.024610938E1,2.598621408E-2,3.764236439E-3,-5.067372501E-2,5.707257839E-2
2.025607337E1,2.307523715E-2,-9.658540450E-3,-3.525695622E-2,4.322969969E-2
2.026603638E1,2.506422694E-2,-8.764172271E-3,-5.020419359E-3,2.702278295E-2
2.027600038E1,3.987945428E-2,-1.600364652E-2,-4.513524234E-2,6.231915979E-2
2.028596438E1,4.789292172E-2,-3.212458452E-2,-4.423711002E-2,7.268179129E-2
