"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
1.099180380E2,-6.016833335E-2,-1.461936980E-1,-2.224558592E0,2.230168997E0
1.099280010E2,-5.093411729E-2,-1.417845637E-1,-2.221445799E0,2.226548581E0
1.099379640E2,-3.761351854E-2,-1.402042508E-1,-2.222453356E0,2.227189019E0
1.099479270E2,-2.823403478E-2,-1.322841942E-1,-2.220675945E0,2.224791658E0
1.099578890E2,-1.513660885E-2,-1.222869456E-1,-2.222053528E0,2.225467388E0
1.099678520E2,-1.409776392E-3,-1.161004975E-1,-2.221970558E0,2.225002129E0
1.099778150E2,1.453297120E-2,-1.058859378E-1,-2.221597195E0,2.224166616E0
1.099877780E2,2.916695923E-2,-9.563395381E-2,-2.221629620E0,2.223878309E0
1.099977410E2,4.866715521E-2,-8.552113175E-2,-2.221222401E0,2.223400843E0
1.100077030E2,6.471065432E-2,-7.088827342E-2,-2.223886251E0,2.225956575E0
1.100176660E2,7.887946814E-2,-5.979860574E-2,-2.222276449E0,2.224479818E0
1.100276290E2,9.514153004E-2,-4.282867908E-2,-2.221345663E0,2.223794676E0
1.100375920E2,1.119466126E-1,-2.947239205E-2,-2.221344471E0,2.224358767E0
1.100475550E2,1.269524544E-1,-1.462713443E-2,-2.224190712E0,2.227858883E0
1.100575170E2,1.378479749E-1,2.823071554E-4,-2.223669767E0,2.227938369E0
1.100674797E2,1.458997726E-1,9.961134754E-3,-2.223234415E0,2.228038876E0
1.100774427E2,1.505685598E-1,1.205943897E-2,-2.223244190E0,2.228369595E0
1.100874057E2,1.512727886E-1,1.222194731E-2,-2.218217373E0,2.223403055E0
1.100973687E2,1.451730877E-1,7.920675911E-3,-2.222145319E0,2.226896446E0
1.101073307E2,1.410010755E-1,2.733388217E-3,-2.217294931E0,2.221775323E0
1.101172937E2,1.406231672E-1,-1.384798530E-2,-2.216149330E0,2.220649566E0
1.101272567E2,1.279634833E-1,-1.892548613E-2,-2.218715191E0,2.222482829E0
1.101372197E2,1.235325187E-1,-3.238776326E-2,-2.218414783E0,2.222087622E0
1.101471827E2,1.155385897E-1,-4.036604241E-2,-2.212803364E0,2.216185306E0
1.101571447E2,1.111393124E-1,-5.744729191E-2,-2.214613438E0,2.218144453E0
1.101671077E2,1.039362550E-1,-6.869301945E-2,-2.212107658E0,2.215613181E0
1.101770707E2,9.562692791E-2,-8.396252245E-2,-2.213898659E0,2.217553040E0
1.101870337E2,9.023500234E-2,-9.409441054E-2,-2.211586952E0,2.215426135E0
1.101969967E2,8.499150723E-2,-1.103213131E-1,-2.210957766E0,2.215339385E0
1.102069587E2,8.026545495E-2,-1.167264208E-1,-2.211540937E0,2.216073311E0
1.102169217E2,7.159286737E-2,-1.325200349E-1,-2.209698915E0,2.214826493E0
1.102268847E2,6.420631707E-2,-1.389591545E-1,-2.207680702E0,2.212981288E0
1.102368477E2,5.614625663E-2,-1.472466439E-1,-2.207203627E0,2.212822141E0
1.102468107E2,4.919160530E-2,-1.534256339E-1,-2.206497908E0,2.212372540E0
1.102567727E2,3.817543760E-2,-1.616529375E-1,-2.207081318E0,2.213322611E0
1.102667357E2,2.763483860E-2,-1.651926190E-1,-2.206648827E0,2.212996008E0
1.102766987E2,1.561679225E-2,-1.705668867E-1,-2.203222990E0,2.209870696E0
1.102866617E2,4.447313957E-3,-1.686933935E-1,-2.202020407E0,2.208477102E0
1.102966247E2,-1.472478174E-2,-1.696982086E-1,-2.200248480E0,2.206832045E0
1.103065867E2,-2.119812556E-2,-1.634607315E-1,-2.200156450E0,2.206322093E0
1.103165497E2,-3.208326176E-2,-1.517622620E-1,-2.198459625E0,2.203925099E0
1.103265127E2,-3.800703585E-2,-1.390351951E-1,-2.195665836E0,2.200391734E0
1.103364757E2,-4.408862814E-2,-1.218069419E-1,-2.195261002E0,2.199079717E0
1.103464387E2,-5.229454115E-2,-9.902603924E-2,-2.194469213E0,2.197324738E0
1.103564007E2,-5.649061501E-2,-7.675242424E-2,-2.193900108E0,2.195968991E0
1.103663637E2,-6.189585477E-2,-5.634767190E-2,-2.196532249E0,2.198126493E0
1.103763267E2,-6.219838560E-2,-3.366659582E-2,-2.194628954E0,2.195768277E0
1.103862897E2,-6.558247656E-2,-1.879916899E-2,-2.193835497E0,2.194896047E0
1.103962527E2,-6.765653938E-2,-2.029510681E-3,-2.192927837E0,2.193972203E0
1.104062147E2,-6.639774889E-2,1.300790999E-2,-2.192279816E0,2.193323655E0
1.104161777E2,-5.725618079E-2,1.712995023E-2,-2.193110943E0,2.193925093E0
1.104261407E2,-5.460978299E-2,2.507786080E-2,-2.189188480E0,2.190013089E0
1.104361037E2,-5.270375684E-2,2.740413323E-2,-2.190788746E0,2.191593941E0
1.104460667E2,-4.845184833E-2,1.711758226E-2,-2.188881636E0,2.189484736E0
1.104560287E2,-4.722040519E-2,7.698513102E-3,-2.187646389E0,2.188169499E0
1.104659917E2,-4.327049106E-2,-1.971745864E-3,-2.190479994E0,2.190908220E0
1.104759547E2,-4.613631964E-2,-9.762024507E-3,-2.188503981E0,2.189011999E0
1.104859177E2,-4.406884313E-2,-2.315704897E-2,-2.187631130E0,2.188197494E0
1.104958807E2,-4.273566231E-2,-3.440704197E-2,-2.187679052E0,2.188366929E0
1.105058437E2,-4.352395982E-2,-4.381705448E-2,-2.187234163E0,2.188105929E0
1.105158057E2,-4.419321194E-2,-4.998040944E-2,-2.183984041E0,2.185002831E0
1.105257687E2,-4.612692073E-2,-6.274133921E-2,-2.185636997E0,2.187023834E0
1.105357317E2,-4.619696364E-2,-7.537776977E-2,-2.186660290E0,2.188446753E0
1.105456947E2,-4.445843399E-2,-8.640088886E-2,-2.186231852E0,2.188390133E0
1.105556567E2,-4.519985989E-2,-9.459224343E-2,-2.184020996E0,2.186535715E0
1.105656197E2,-4.359950870E-2,-1.041968241E-1,-2.180570126E0,2.183493524E0
1.105755827E2,-4.796682671E-2,-1.130342558E-1,-2.183087587E0,2.186538125E0
1.105855457E2,-4.710144922E-2,-1.249866188E-1,-2.182867527E0,2.186950123E0
1.105955087E2,-4.999710247E-2,-1.289683133E-1,-2.182077408E0,2.186457031E0
1.106054717E2,-4.995129630E-2,-1.364688277E-1,-2.182097197E0,2.186930966E0
1.106154337E2,-5.269195512E-2,-1.365444660E-1,-2.176292181E0,2.181208035E0
1.106253967E2,-5.425949395E-2,-1.335910261E-1,-2.176514864E0,2.181285769E0
1.106353597E2,-5.899912119E-2,-1.231863201E-1,-2.174929380E0,2.179213981E0
1.106453227E2,-6.095592678E-2,-1.033354327E-1,-2.176139355E0,2.179444041E0
1.106552857E2,-5.254966021E-2,-8.787444979E-2,-2.175033092E0,2.177441696E0
1.106652477E2,-4.950033501E-2,-5.816731974E-2,-2.174570560E0,2.175911497E0
1.106752107E2,-4.445098341E-2,-2.839903906E-2,-2.173879623E0,2.174519490E0
1.106851737E2,-4.138951376E-2,-3.551139031E-3,-2.171122313E0,2.171519698E0
1.106951367E2,-3.348552063E-2,2.065593004E-2,-2.170881987E0,2.171238482E0
1.107050997E2,-2.653185092E-2,3.940035030E-2,-2.171054602E0,2.171574178E0
1.107150617E2,-1.974904537E-2,6.255307794E-2,-2.168817282E0,2.169809050E0
1.107250247E2,-1.139928214E-2,7.088071108E-2,-2.167101622E0,2.168290446E0
1.107349877E2,4.008436576E-3,7.734180987E-2,-2.166379929E0,2.167763783E0
1.107449507E2,2.064428851E-2,7.607264072E-2,-2.167828798E0,2.169261379E0
1.107549137E2,2.911846712E-2,7.004191726E-2,-2.166918755E0,2.168245983E0
1.107648757E2,3.859844059E-2,5.873604864E-2,-2.167364597E0,2.168503876E0
1.107748387E2,4.690643772E-2,4.844745621E-2,-2.168061495E0,2.169109959E0
1.107848017E2,5.681500956E-2,3.215447813E-2,-2.168358088E0,2.169340603E0
1.107947647E2,6.190404296E-2,2.008689567E-2,-2.166345835E0,2.167323204E0
1.108047277E2,7.012487203E-2,7.320113946E-3,-2.163690090E0,2.164838536E0
1.108146897E2,7.592336833E-2,-7.823152468E-3,-2.165873528E0,2.167217962E0
1.108246527E2,8.462595195E-2,-2.625215240E-2,-2.166339159E0,2.168150382E0
1.108346157E2,8.697032928E-2,-3.656204790E-2,-2.164167643E0,2.166223028E0
1.108445787E2,9.564574808E-2,-5.392638221E-2,-2.161878109E0,2.164664667E0
1.108545417E2,1.010285318E-1,-6.635002792E-2,-2.163697243E0,2.167070568E0
1.108645037E2,1.046459898E-1,-8.228392899E-2,-2.163098097E0,2.167190533E0
1.108744667E2,1.072122157E-1,-9.502796084E-2,-2.163600683E0,2.168338693E0
1.108844297E2,1.073168963E-1,-1.028534174E-1,-2.160202503E0,2.165310739E0
1.108943927E2,1.075264886E-1,-1.138291061E-1,-2.158577204E0,2.164249190E0
1.109043557E2,1.043513715E-1,-1.158272326E-1,-2.159928799E0,2.165547869E0
1.109143177E2,9.484388679E-2,-1.132178679E-1,-2.160019398E0,2.165062920E0
1.109242807E2,8.466022462E-2,-1.067655608E-1,-2.158370495E0,2.162667203E0
1.109342437E2,7.643584907E-2,-9.958168119E-2,-2.155269384E0,2.158922201E0
1.109442067E2,6.131299585E-2,-8.287362754E-2,-2.153888226E0,2.156353823E0
1.109541697E2,4.834313691E-2,-6.636203080E-2,-2.152845621E0,2.154410649E0
1.109641317E2,3.803651780E-2,-4.968316853E-2,-2.154050350E0,2.154958957E0
1.109740947E2,2.625069767E-2,-2.702472731E-2,-2.152601004E0,2.152930681E0
1.109840577E2,1.358374953E-2,-1.203106809E-2,-2.150633574E0,2.150710123E0
1.109940207E2,5.332477391E-3,5.037131254E-3,-2.153634548E0,2.153647041E0
1.110039837E2,-4.151761066E-3,1.932437718E-2,-2.151249409E0,2.151340207E0
1.110139457E2,-8.239713497E-3,3.056744486E-2,-2.148497581E0,2.148730816E0
1.110239087E2,-1.453036349E-2,4.032909498E-2,-2.149613857E0,2.150041233E0
1.110338717E2,-1.910487562E-2,4.236987606E-2,-2.149800539E0,2.150302900E0
1.110438347E2,-1.931207813E-2,4.735634103E-2,-2.150118589E0,2.150726744E0
1.110537977E2,-1.958558336E-2,4.540824145E-2,-2.147438049E0,2.148007374E0
1.110637597E2,-1.373247989E-2,4.106812179E-2,-2.147323370E0,2.147759956E0
1.110737220E2,-1.399160549E-2,3.502780944E-2,-2.145137787E0,2.145469375E0
1.110836850E2,-9.582218714E-3,2.925164066E-2,-2.146715164E0,2.146935834E0
1.110936480E2,-4.643653054E-3,1.913029701E-2,-2.144973755E0,2.145064088E0
1.111036110E2,-5.492371274E-4,1.173264813E-2,-2.145969391E0,2.146001534E0
1.111135730E2,2.848689910E-3,7.680648938E-3,-2.144132376E0,2.144148025E0
1.111235360E2,8.476780728E-3,-3.849992761E-3,-2.145473480E0,2.145493680E0
1.111334990E2,1.351628080E-2,-1.605259813E-2,-2.143620491E0,2.143723206E0
1.111434620E2,2.147147804E-2,-1.719627529E-2,-2.142019749E0,2.142196382E0
1.111534250E2,2.796559595E-2,-2.841297723E-2,-2.143943310E0,2.144313943E0
1.111633870E2,3.253896534E-2,-3.917669505E-2,-2.142951727E0,2.143556788E0
1.111733500E2,3.805224225E-2,-4.661490396E-2,-2.144068241E0,2.144912480E0
1.111833130E2,4.634265974E-2,-5.500136316E-2,-2.142652035E0,2.143858795E0
1.111932760E2,4.934564233E-2,-6.290029734E-2,-2.140981913E0,2.142474035E0
1.112032390E2,5.407585204E-2,-6.950955838E-2,-2.143305540E0,2.145114080E0
1.112132020E2,6.335803121E-2,-7.566971332E-2,-2.140394449E0,2.142668557E0
1.112231640E2,6.372714043E-2,-8.025119454E-2,-2.141445637E0,2.143896177E0
1.112331270E2,6.653224677E-2,-8.367228508E-2,-2.142377377E0,2.145042754E0
1.112430900E2,7.057049125E-2,-8.392209560E-2,-2.137953520E0,2.140763501E0
1.112530530E2,7.375562936E-2,-8.782735467E-2,-2.137077093E0,2.140152340E0
1.112630160E2,7.505305111E-2,-8.511787653E-2,-2.137802839E0,2.140812695E0
1.112729780E2,7.810343057E-2,-8.289226890E-2,-2.137641430E0,2.140673295E0
1.112829410E2,7.404750586E-2,-8.208178729E-2,-2.135188103E0,2.138047868E0
1.112929040E2,7.302086055E-2,-7.729608566E-2,-2.134118319E0,2.136765717E0
1.113028670E2,7.190039754E-2,-7.263111323E-2,-2.135085106E0,2.137529732E0
1.113128300E2,6.823775172E-2,-6.737296283E-2,-2.133787394E0,2.135941045E0
1.113227920E2,6.197879091E-2,-5.856419355E-2,-2.130816936E0,2.132522439E0
1.113327550E2,5.824690312E-2,-5.030626431E-2,-2.133397818E0,2.134785626E0
1.113427180E2,5.236957967E-2,-3.867071122E-2,-2.133560896E0,2.134553839E0
1.113526810E2,4.843795672E-2,-3.409913182E-2,-2.131117105E0,2.131940220E0
1.113626440E2,3.911102563E-2,-2.295213751E-2,-2.130243301E0,2.130725932E0
1.113726060E2,3.496661410E-2,-1.893981919E-2,-2.128773689E0,2.129145087E0
1.113825690E2,2.598386444E-2,-7.010833360E-3,-2.130003214E0,2.130173233E0
1.113925320E2,1.861489750E-2,-4.974047653E-3,-2.127327681E0,2.127414937E0
1.114024950E2,1.274040341E-2,3.430270590E-5,-2.126984119E0,2.127022276E0
1.114124580E2,6.121915765E-3,3.424506867E-3,-2.123945475E0,2.123957058E0
1.114224200E2,-1.966195647E-3,8.314447477E-3,-2.125462055E0,2.125479227E0
1.114323830E2,-1.343057211E-2,9.761875495E-3,-2.124073029E0,2.124137920E0
1.114423460E2,-1.884283125E-2,1.246030908E-2,-2.122347593E0,2.122467813E0
1.114523090E2,-2.678251453E-2,1.382251643E-2,-2.121373177E0,2.121587264E0
1.114622720E2,-3.346163407E-2,1.473017689E-2,-2.122982264E0,2.123297047E0
1.114722340E2,-3.640469536E-2,1.034048852E-2,-2.121298313E0,2.121635869E0
1.114821970E2,-3.732677549E-2,3.578362288E-3,-2.118805170E0,2.119136957E0
1.114921600E2,-4.704251885E-2,1.525864005E-3,-2.119409084E0,2.119931648E0
1.115021230E2,-4.637478292E-2,-6.239428185E-3,-2.116831303E0,2.117348416E0
1.115120860E2,-5.017857626E-2,-9.241609834E-3,-2.117047071E0,2.117661824E0
1.115220480E2,-5.168148130E-2,-1.511639357E-2,-2.118557930E0,2.119242125E0
1.115320110E2,-5.450869352E-2,-2.039131708E-2,-2.116846323E0,2.117646184E0
1.115419740E2,-5.167719349E-2,-2.807123214E-2,-2.116152763E0,2.116969779E0
1.115519370E2,-5.293979496E-2,-3.347345442E-2,-2.113296032E0,2.114224021E0
1.115619000E2,-4.511773959E-2,-4.386968166E-2,-2.113970041E0,2.114906498E0
1.115718620E2,-3.852188960E-2,-4.642764479E-2,-2.113303900E0,2.114164808E0
1.115818250E2,-3.303242475E-2,-5.257418379E-2,-2.113432884E0,2.114344755E0
1.115917880E2,-2.844033390E-2,-5.602138117E-2,-2.115237713E0,2.116170558E0
1.116017510E2,-1.895486936E-2,-5.985584483E-2,-2.113103867E0,2.114036414E0
1.116117140E2,-8.105684072E-3,-6.263272464E-2,-2.111204624E0,2.112149030E0
1.116216770E2,-2.809970174E-3,-6.203316897E-2,-2.114558458E0,2.115470038E0
1.116316390E2,5.010402761E-3,-6.872915477E-2,-2.111358881E0,2.112483166E0
1.116416020E2,1.265331265E-2,-6.880594790E-2,-2.110108852E0,2.111268276E0
1.116515650E2,2.098101750E-2,-6.942220777E-2,-2.112496376E0,2.113740898E0
1.116615280E2,2.732795104E-2,-7.557369024E-2,-2.110548496E0,2.112077923E0
1.116714910E2,3.150006011E-2,-7.279574126E-2,-2.110814095E0,2.112303864E0
1.116814530E2,3.654487804E-2,-7.496838272E-2,-2.111452341E0,2.113098856E0
1.116914160E2,4.193138704E-2,-7.342774421E-2,-2.110853195E0,2.112546115E0
1.117013790E2,4.425065592E-2,-7.273790240E-2,-2.107928038E0,2.109646780E0
1.117113420E2,4.814846069E-2,-7.082761824E-2,-2.110070467E0,2.111807804E0
1.117213050E2,5.099190399E-2,-7.025597990E-2,-2.109748363E0,2.111533621E0
1.117312670E2,5.259912461E-2,-6.768443435E-2,-2.108704090E0,2.110445638E0
1.117412300E2,5.581499636E-2,-6.602221727E-2,-2.106046677E0,2.107820403E0
1.117511930E2,5.984782055E-2,-6.182428077E-2,-2.108406305E0,2.110161404E0
1.117611560E2,6.094344333E-2,-6.271627545E-2,-2.109298944E0,2.111110957E0
1.117711190E2,6.157088280E-2,-5.340506136E-2,-2.106973886E0,2.108549746E0
1.117810810E2,6.594015658E-2,-5.453835055E-2,-2.104982615E0,2.106721231E0
1.117910440E2,6.728132814E-2,-4.881069064E-2,-2.106442928E0,2.108082321E0
1.118010070E2,6.720647961E-2,-4.755621031E-2,-2.106127739E0,2.107736311E0
1.118109700E2,6.859451532E-2,-4.217422754E-2,-2.106473446E0,2.108011919E0
1.118209330E2,6.924460083E-2,-4.113619402E-2,-2.104087591E0,2.105628550E0
1.118308950E2,6.851916015E-2,-3.628950566E-2,-2.104433060E0,2.105860942E0
1.118408580E2,6.997776777E-2,-3.341249377E-2,-2.104995728E0,2.106423579E0
1.118508210E2,6.743472070E-2,-3.458534926E-2,-2.106709957E0,2.108072682E0
1.118607840E2,6.687811017E-2,-3.243771195E-2,-2.103217125E0,2.104530152E0
1.118707470E2,6.668609381E-2,-3.101105802E-2,-2.105545998E0,2.106830005E0
1.118807090E2,6.361706555E-2,-3.107863665E-2,-2.101996660E0,2.103188763E0
1.118906720E2,6.439470500E-2,-3.098835796E-2,-2.102473974E0,2.103688135E0
1.119006350E2,6.675108522E-2,-3.421187028E-2,-2.102393389E0,2.103731000E0
1.119105980E2,6.378298998E-2,-3.558420017E-2,-2.101201057E0,2.102470068E0
1.119205610E2,6.549265236E-2,-3.519883007E-2,-2.101760387E0,2.103075123E0
1.119305240E2,6.411739439E-2,-3.840048239E-2,-2.101140499E0,2.102469271E0
1.119404860E2,6.496082246E-2,-4.143612087E-2,-2.100686789E0,2.102099390E0
1.119504490E2,6.496241689E-2,-4.598772898E-2,-2.099048376E0,2.100556848E0
1.119604120E2,6.773892790E-2,-4.731577262E-2,-2.099609613E0,2.101234845E0
1.119703750E2,7.234619558E-2,-5.415423959E-2,-2.099441290E0,2.101385349E0
1.119803380E2,6.932369620E-2,-5.598118529E-2,-2.098674059E0,2.100564799E0
1.119903000E2,7.264626026E-2,-6.115251407E-2,-2.100928068E0,2.103072956E0
1.120002630E2,7.449023426E-2,-6.421318650E-2,-2.095542908E0,2.097849424E0
1.120102260E2,7.806446403E-2,-7.215073705E-2,-2.098159552E0,2.100850612E0
1.120201890E2,8.259049803E-2,-7.697328925E-2,-2.097880602E0,2.100916252E0
1.120301520E2,8.780310303E-2,-7.918876410E-2,-2.094972134E0,2.098306099E0
1.120401140E2,9.040804207E-2,-8.522510529E-2,-2.096008539E0,2.099687769E0
1.120500770E2,9.298384935E-2,-8.645787835E-2,-2.095612288E0,2.099455125E0
1.120600400E2,9.482409060E-2,-8.573260158E-2,-2.095003605E0,2.098900139E0
1.120700037E2,9.423580021E-2,-8.437225968E-2,-2.090822935E0,2.094645462E0
1.120799667E2,9.489447623E-2,-7.568946481E-2,-2.093900919E0,2.097416247E0
1.120899287E2,9.060145915E-2,-7.301911712E-2,-2.092213392E0,2.095446801E0
1.120998917E2,8.356273919E-2,-6.073351949E-2,-2.092901468E0,2.095449319E0
1.121098547E2,7.901512831E-2,-5.728605390E-2,-2.088795185E0,2.091073984E0
1.121198177E2,7.465802133E-2,-4.400417954E-2,-2.087363243E0,2.089161434E0
1.121297807E2,6.989575922E-2,-2.887795866E-2,-2.086942196E0,2.088312018E0
1.121397427E2,6.572186947E-2,-2.007485926E-2,-2.086112022E0,2.087243573E0
1.121497057E2,6.123470515E-2,-7.543354295E-3,-2.087038755E0,2.087950516E0
1.121596688E2,5.612711981E-2,2.362694824E-3,-2.086179018E0,2.086935248E0
1.121696317E2,5.076511204E-2,5.533188116E-3,-2.084960699E0,2.085585968E0
1.121795947E2,4.712411016E-2,1.990208961E-2,-2.081517220E0,2.082145699E0
1.121895568E2,3.653538227E-2,1.526179723E-2,-2.082326174E0,2.082702583E0
1.121995197E2,2.690699510E-2,2.186877094E-2,-2.081566095E0,2.081854855E0
1.122094827E2,2.337324619E-2,2.142615430E-2,-2.076999187E0,2.077241203E0
1.122194458E2,1.484269463E-2,2.010251582E-2,-2.080353498E0,2.080503568E0
1.122294087E2,4.431597888E-3,1.376392692E-2,-2.078317881E0,2.078368181E0
1.122393717E2,-2.786089433E-3,8.870239370E-3,-2.077678204E0,2.077699006E0
1.122493337E2,-7.051673718E-3,-4.821870476E-3,-2.075238705E0,2.075256287E0
1.122592967E2,-1.293435134E-2,-1.394657046E-2,-2.075498581E0,2.075585740E0
1.122692597E2,-1.355300471E-2,-3.147895634E-2,-2.070639610E0,2.070923225E0
1.122792227E2,-1.514689811E-2,-4.494386166E-2,-2.071681976E0,2.072224792E0
1.122891857E2,-1.803376339E-2,-5.867591873E-2,-2.073577642E0,2.074486037E0
1.122991478E2,-1.812936738E-2,-7.280734926E-2,-2.070619106E0,2.071978057E0
1.123091107E2,-2.184341103E-2,-8.649173379E-2,-2.071562052E0,2.073481924E0
1.123190737E2,-2.212028392E-2,-9.746652842E-2,-2.066673994E0,2.069089275E0
1.123290368E2,-2.558905073E-2,-1.107133627E-1,-2.066176891E0,2.069299204E0
1.123389997E2,-2.672223002E-2,-1.141944826E-1,-2.065548182E0,2.068874996E0
1.123489617E2,-2.510302700E-2,-1.186888292E-1,-2.065885067E0,2.069443962E0
1.123589248E2,-1.880989037E-2,-1.232499629E-1,-2.061268091E0,2.065035232E0
1.123688877E2,-1.545643806E-2,-1.211290359E-1,-2.064355373E0,2.067963794E0
1.123788507E2,-8.840875700E-3,-1.149163097E-1,-2.062512398E0,2.065730212E0
1.123888138E2,-9.504628833E-4,-1.103652343E-1,-2.062412500E0,2.065363578E0
1.123987757E2,6.046610884E-3,-9.965176880E-2,-2.063216925E0,2.065630924E0
1.124087387E2,1.162619982E-2,-8.463473618E-2,-2.064267159E0,2.066034150E0
1.124187017E2,2.093504928E-2,-7.566266507E-2,-2.064058065E0,2.065550487E0
1.124286647E2,3.282739222E-2,-6.393516809E-2,-2.061852932E0,2.063105149E0
1.124386277E2,4.383963346E-2,-4.865087196E-2,-2.063941479E0,2.064980205E0
1.124485897E2,5.257320404E-2,-3.982009739E-2,-2.063861370E0,2.064914850E0
1.124585527E2,6.215145439E-2,-2.669718489E-2,-2.063589334E0,2.064697674E0
1.124685158E2,7.458709180E-2,-1.810130104E-2,-2.060064077E0,2.061493365E0
1.124784787E2,8.392750472E-2,-9.414024651E-3,-2.061085939E0,2.062815479E0
1.124884417E2,9.683371335E-2,-5.488940515E-4,-2.059454918E0,2.061730251E0
1.124984048E2,9.665733576E-2,2.566350624E-3,-2.059938192E0,2.062206242E0
1.125083667E2,1.019945741E-1,3.985549323E-3,-2.060214758E0,2.062741774E0
1.125183297E2,1.003211066E-1,-5.643161945E-3,-2.060609341E0,2.063057688E0
1.125282928E2,1.007541344E-1,-1.168054808E-2,-2.057567358E0,2.060065840E0
1.125382557E2,9.243690968E-2,-1.940692030E-2,-2.057038784E0,2.059206102E0
1.125482187E2,8.189505339E-2,-2.359474078E-2,-2.054948807E0,2.056715369E0
1.125581807E2,7.302720100E-2,-3.751130775E-2,-2.058678865E0,2.060315204E0
1.125681437E2,6.443664432E-2,-4.535511509E-2,-2.055400133E0,2.056910031E0
1.125781067E2,5.405537039E-2,-5.741950125E-2,-2.054633141E0,2.056145988E0
1.125880697E2,4.233612865E-2,-6.579141319E-2,-2.054035187E0,2.055524606E0
1.125980327E2,3.068613261E-2,-7.727283239E-2,-2.053199291E0,2.054882006E0
1.126079947E2,2.107425034E-2,-8.484819531E-2,-2.051277637E0,2.053139860E0
1.126179577E2,1.163483411E-2,-9.470407665E-2,-2.053439379E0,2.055655008E0
1.126279207E2,4.332979210E-3,-1.014823616E-1,-2.049095392E0,2.051611408E0
1.126378837E2,-3.679854795E-3,-1.089408547E-1,-2.048863649E0,2.051761171E0
1.126478467E2,-1.438815892E-2,-1.141707674E-1,-2.048962355E0,2.052191198E0
1.126578087E2,-1.749578677E-2,-1.176099032E-1,-2.045150280E0,2.048603881E0
1.126677718E2,-2.628874406E-2,-1.156740487E-1,-2.046379089E0,2.049814372E0
1.126777347E2,-2.839300036E-2,-1.168993562E-1,-2.045341969E0,2.048876617E0
1.126876977E2,-3.323702514E-2,-1.128500253E-1,-2.043023348E0,2.046407640E0
1.126976608E2,-3.739767894E-2,-1.123260781E-1,-2.042209387E0,2.045638021E0
1.127076237E2,-3.873352334E-2,-9.869521856E-2,-2.044075251E0,2.046823066E0
1.127175857E2,-4.112673551E-2,-9.313137829E-2,-2.043884516E0,2.046418524E0
1.127275488E2,-3.762068599E-2,-8.128856122E-2,-2.040983200E0,2.042947765E0
1.127375117E2,-3.598364070E-2,-6.808381528E-2,-2.039306164E0,2.040759628E0
1.127474747E2,-3.438441083E-2,-5.544764176E-2,-2.038614035E0,2.039657793E0
1.127574377E2,-3.056579083E-2,-4.294582084E-2,-2.041599751E0,2.042280136E0
1.127673997E2,-3.027071059E-2,-3.033681586E-2,-2.038958073E0,2.039408409E0
1.127773627E2,-2.478132024E-2,-1.775246300E-2,-2.039682865E0,2.039910649E0
1.127873257E2,-2.480449155E-2,-4.477936774E-3,-2.039158583E0,2.039314355E0
1.127972887E2,-1.906571351E-2,-7.121115923E-4,-2.039457083E0,2.039546322E0
1.128072517E2,-1.811736263E-2,1.034932770E-2,-2.039293528E0,2.039400265E0
1.128172137E2,-1.536259055E-2,1.548326947E-2,-2.037419319E0,2.037536067E0
1.128271767E2,-1.322646905E-2,1.721485704E-2,-2.038733721E0,2.038849302E0
1.128371398E2,-9.586365893E-3,1.849965379E-2,-2.037657738E0,2.037764263E0
1.128471027E2,-8.805260994E-3,1.824425720E-2,-2.036276579E0,2.036377345E0
1.128570657E2,-1.219946332E-2,1.506024878E-2,-2.035111666E0,2.035203953E0
1.128670278E2,-1.239200961E-2,8.546423167E-3,-2.033661366E0,2.033717078E0
1.128769907E2,-1.723106951E-2,6.782522425E-3,-2.036188126E0,2.036272328E0
1.128869537E2,-2.292437479E-2,-8.929744363E-4,-2.031234503E0,2.031364056E0
1.128969168E2,-2.475857362E-2,-6.197745912E-3,-2.031985283E0,2.032145563E0
1.129068797E2,-2.403792366E-2,-1.634439081E-2,-2.031971693E0,2.032179599E0
1.129168417E2,-2.741429955E-2,-2.716614865E-2,-2.029368639E0,2.029735603E0
1.129268047E2,-2.530454285E-2,-3.585817665E-2,-2.031099796E0,2.031573900E0
1.129367677E2,-2.360570617E-2,-4.592302442E-2,-2.027074337E0,2.027731866E0
1.129467307E2,-1.931908168E-2,-5.588457733E-2,-2.025950670E0,2.026813369E0
1.129566937E2,-1.541329548E-2,-6.089578196E-2,-2.027508259E0,2.028481108E0
1.129666567E2,-8.680824190E-3,-7.158491015E-2,-2.026050329E0,2.027333148E0
1.129766188E2,-1.445802860E-3,-7.841178775E-2,-2.023409605E0,2.024928870E0
1.129865817E2,6.254194304E-3,-7.891938090E-2,-2.024997950E0,2.026544862E0
1.129965447E2,1.536557917E-2,-8.134584874E-2,-2.025446415E0,2.027137496E0
1.130065078E2,2.672183141E-2,-8.558453619E-2,-2.021266222E0,2.023253793E0
1.130164707E2,3.251428157E-2,-8.827797323E-2,-2.022273540E0,2.024460533E0
1.130264327E2,4.174906015E-2,-9.130784869E-2,-2.020289183E0,2.022782363E0
1.130363958E2,5.151993781E-2,-8.674369007E-2,-2.017752886E0,2.020273615E0
1.130463587E2,5.541321263E-2,-8.438066393E-2,-2.021084070E0,2.023603602E0
